type,type2,lat,long
6,bus_stop,24.994596,121.505201
6,bus_stop,25.08286,121.43758
6,bus_stop,25.07977,121.43636
6,bus_stop,25.076625,121.435035
6,bus_stop,25.024957,121.4834165
6,bus_stop,25.023712,121.4831727
6,bus_stop,25.02101,121.4848814
6,bus_stop,25.019263,121.484169
6,bus_stop,25.00287506,121.6036077
6,bus_stop,25.0033150748,121.6167940765
6,bus_stop,25.0902768,121.4597036
6,bus_stop,25.08676744,121.4600359
6,bus_stop,25.072246,121.480272
6,bus_stop,25.075063,121.484352
6,bus_stop,25.07973,121.4814
6,bus_stop,25.080529,121.482412
6,bus_stop,25.1807589824,121.4231744667
6,bus_stop,25.18262,121.42199
6,bus_stop,25.06359,121.42295
6,bus_stop,25.0641,121.42618
6,bus_stop,25.063715,121.428548
6,bus_stop,25.06209478,121.4320399
6,bus_stop,25.063193,121.43342
6,bus_stop,25.016592,121.4820524
6,bus_stop,25.06495802,121.4335774
6,bus_stop,25.0692936,121.4354407
6,bus_stop,25.07130746,121.4349179
6,bus_stop,25.07538842,121.4351536
6,bus_stop,25.07686492,121.4350936
6,bus_stop,25.08017,121.4366
6,bus_stop,25.08251,121.43752
6,bus_stop,25.0842496814,121.4384332808
6,bus_stop,25.082891,121.439703
6,bus_stop,25.082356,121.4593277
6,bus_stop,25.083086,121.4608324
6,bus_stop,25.084413,121.461506
6,bus_stop,25.06721,121.43438
6,bus_stop,25.218447,121.449974
6,bus_stop,25.209493,121.4491991
6,bus_stop,25.206661,121.4487817
6,bus_stop,25.177725,121.443641
6,bus_stop,25.178319,121.4474453
6,bus_stop,25.178786,121.4493732
6,bus_stop,25.181276,121.4549958
6,bus_stop,25.182169,121.459614
6,bus_stop,25.182146,121.4647577
6,bus_stop,24.951068,121.381641
6,bus_stop,25.057725,121.447343
6,bus_stop,25.058789,121.451089
6,bus_stop,25.006681,121.4563695
6,bus_stop,25.009063,121.458467
6,bus_stop,25.006584,121.4575358
6,bus_stop,25.005009,121.4561457
6,bus_stop,25.06236578,121.450092
6,bus_stop,25.048412,121.472127
6,bus_stop,25.051294,121.472088
6,bus_stop,25.056347,121.472195
6,bus_stop,25.058857,121.472173
6,bus_stop,25.068174,121.460366
6,bus_stop,25.0649,121.45596
6,bus_stop,25.06406,121.457046
6,bus_stop,25.117436,121.9161432
6,bus_stop,24.93349747,121.3755313
6,bus_stop,25.175642,121.441884
6,bus_stop,24.93578,121.37408
6,bus_stop,25.1706671,121.442784
6,bus_stop,25.06658,121.424612
6,bus_stop,24.964744,121.517018
6,bus_stop,24.963314,121.513928
6,bus_stop,24.95991,121.51084
6,bus_stop,24.95887022,121.5084746
6,bus_stop,25.085503,121.378129
6,bus_stop,25.083589,121.3780447
6,bus_stop,25.081946,121.3805347
6,bus_stop,25.080537,121.382632
6,bus_stop,25.079374,121.3819138
6,bus_stop,25.080271,121.378885
6,bus_stop,25.081632,121.3763166
6,bus_stop,25.08098,121.375122
6,bus_stop,25.080848,121.374806
6,bus_stop,25.077529,121.3719628
6,bus_stop,25.076112,121.370178
6,bus_stop,25.07479,121.3683595
6,bus_stop,25.072128,121.3640819
6,bus_stop,25.0693,121.3617782
6,bus_stop,25.066488,121.3609493
6,bus_stop,25.062098,121.3613975
6,bus_stop,25.059324,121.362461
6,bus_stop,25.057466,121.3650024
6,bus_stop,25.059529,121.3682941
6,bus_stop,25.07328,121.51367
6,bus_stop,24.96730265,121.5177866
6,bus_stop,24.936243,121.3709167
6,bus_stop,25.06505486,121.4486908
6,bus_stop,25.029475,121.4385108
6,bus_stop,25.026618,121.4372542
6,bus_stop,25.021698,121.4345132
6,bus_stop,25.01927,121.43328
6,bus_stop,25.01508972,121.4326327
6,bus_stop,25.01309458,121.4325949
6,bus_stop,25.010119,121.432644
6,bus_stop,25.184416,121.4715209
6,bus_stop,25.185691,121.477771
6,bus_stop,25.185191,121.481885
6,bus_stop,25.186402,121.4837464
6,bus_stop,25.187725,121.4853155
6,bus_stop,25.190009,121.4884886
6,bus_stop,25.191344,121.4916321
6,bus_stop,25.193569,121.4933662
6,bus_stop,25.20072,121.4938154
6,bus_stop,25.203234,121.4961436
6,bus_stop,25.204558,121.5013095
6,bus_stop,25.206308,121.503112
6,bus_stop,25.208391,121.5056721
6,bus_stop,25.209816,121.5107723
6,bus_stop,25.215658,121.5086239
6,bus_stop,25.215611,121.5103454
6,bus_stop,25.033079,121.4407304
6,bus_stop,25.181606,121.4518171
6,bus_stop,24.944302,121.476217
6,bus_stop,24.946863,121.479732
6,bus_stop,25.181881,121.4378286
6,bus_stop,25.06573,121.45419
6,bus_stop,24.94921,121.374648
6,bus_stop,24.94866,121.3733375
6,bus_stop,24.946327,121.372545
6,bus_stop,25.02391,121.54898
6,bus_stop,25.028741,121.422375
6,bus_stop,25.25313,121.4982188
6,bus_stop,25.252032,121.5020054
6,bus_stop,25.255551,121.504881
6,bus_stop,25.258872,121.501833
6,bus_stop,24.95808137,121.5048646
6,bus_stop,24.95728682,121.5014748
6,bus_stop,24.956813,121.499692
6,bus_stop,24.95549,121.4972383
6,bus_stop,24.954574,121.494939
6,bus_stop,24.95313664,121.4930085
6,bus_stop,24.95188782,121.4914979
6,bus_stop,24.951867,121.488257
6,bus_stop,24.951683,121.485933
6,bus_stop,24.95122,121.48431
6,bus_stop,24.949649,121.482922
6,bus_stop,24.948736,121.481227
6,bus_stop,24.94561528,121.4780758
6,bus_stop,25.092141,121.517889
6,bus_stop,25.09377129,121.5203661
6,bus_stop,25.09480328,121.5233514
6,bus_stop,25.176601,121.6509783
6,bus_stop,25.17534,121.655182
6,bus_stop,25.165375,121.663739
6,bus_stop,25.165129,121.6681605
6,bus_stop,25.165423,121.6737314
6,bus_stop,25.172521,121.6809184
6,bus_stop,25.175982,121.6879417
6,bus_stop,25.013446,121.9262102
6,bus_stop,25.0119,121.9249984
6,bus_stop,25.011936,121.9164622
6,bus_stop,25.013978,121.91511
6,bus_stop,25.019898,121.907679
6,bus_stop,25.021188,121.9103047
6,bus_stop,25.021452,121.915008
6,bus_stop,25.027252,121.9270305
6,bus_stop,25.038126,121.927404
6,bus_stop,25.041724,121.926085
6,bus_stop,25.084434,121.3746486
6,bus_stop,25.086982,121.376466
6,bus_stop,25.08832,121.379766
6,bus_stop,25.04956252,121.4448672
6,bus_stop,25.05534,121.6156
6,bus_stop,25.0549611075,121.6106211615
6,bus_stop,25.175119,121.6510146
6,bus_stop,25.0650436384,121.6299260769
6,bus_stop,25.166629,121.6416335
6,bus_stop,25.171419,121.6249247
6,bus_stop,25.23693,121.4692906
6,bus_stop,25.235763,121.4748978
6,bus_stop,25.234864,121.4773855
6,bus_stop,25.233969,121.4825635
6,bus_stop,24.98887,121.56251
6,bus_stop,24.9885169092,121.5665556003
6,bus_stop,24.99132675,121.5711429
6,bus_stop,24.99339522,121.5715334
6,bus_stop,24.9960762071,121.5722856451
6,bus_stop,24.99783812,121.5743091
6,bus_stop,24.9995010005,121.575567988
6,bus_stop,25.0010545645,121.5793414819
6,bus_stop,25.00264,121.58305
6,bus_stop,25.176014,121.6877996
6,bus_stop,25.17265,121.6809868
6,bus_stop,25.165498,121.6736214
6,bus_stop,25.165184,121.6680076
6,bus_stop,25.165484,121.6637711
6,bus_stop,25.175745,121.6547589
6,bus_stop,25.176589,121.6507892
6,bus_stop,25.166738,121.6415893
6,bus_stop,25.167637,121.6382365
6,bus_stop,25.168327,121.6359888
6,bus_stop,25.168215,121.635962
6,bus_stop,24.93604,121.36904
6,bus_stop,25.038638,121.866185
6,bus_stop,25.0555796397,121.442929473
6,bus_stop,25.086519,121.4030289
6,bus_stop,25.0862710146,121.5083998692
6,bus_stop,25.09127039,121.5171022
6,bus_stop,25.092838,121.519435
6,bus_stop,25.09466809,121.5233819
6,bus_stop,25.095018,121.525043
6,bus_stop,25.09592,121.52906
6,bus_stop,25.09632369,121.531395
6,bus_stop,25.097224,121.5334915
6,bus_stop,25.0978,121.5379
6,bus_stop,25.09725,121.54021
6,bus_stop,25.097131,121.541888
6,bus_stop,25.09823969,121.5470058
6,bus_stop,25.099966,121.549251
6,bus_stop,25.09890049,121.5477083
6,bus_stop,25.09806813,121.5459328
6,bus_stop,25.0972634662,121.5437659274
6,bus_stop,25.097411,121.541307
6,bus_stop,25.0975852,121.5398491
6,bus_stop,25.098494,121.537493
6,bus_stop,25.09776,121.53392
6,bus_stop,25.0962,121.52976
6,bus_stop,25.09558,121.52675
6,bus_stop,25.088426,121.4043299
6,bus_stop,25.090251,121.404164
6,bus_stop,25.094946,121.4048609
6,bus_stop,25.09846,121.4044192
6,bus_stop,25.056756,121.445677
6,bus_stop,24.982634,121.41314
6,bus_stop,24.983884,121.4159013
6,bus_stop,24.984613,121.4173817
6,bus_stop,24.986466,121.4210418
6,bus_stop,24.991036,121.4250222
6,bus_stop,24.994232,121.4269598
6,bus_stop,25.08017,121.4366
6,bus_stop,25.08286,121.43758
6,bus_stop,25.08537405,121.4376824
6,bus_stop,25.08630203,121.4356073
6,bus_stop,25.217994,121.510549
6,bus_stop,25.08729976,121.4334512
6,bus_stop,25.08887,121.43072
6,bus_stop,25.08997,121.42967
6,bus_stop,25.09278,121.42577
6,bus_stop,25.096455,121.420874
6,bus_stop,25.098116,121.41831
6,bus_stop,25.101445,121.413926
6,bus_stop,25.104889,121.409933
6,bus_stop,25.1072,121.40665
6,bus_stop,25.1095967,121.4049783
6,bus_stop,25.11440988,121.4025016
6,bus_stop,25.101171,121.402764
6,bus_stop,25.08842174,121.4321466
6,bus_stop,25.225238,121.5159946
6,bus_stop,25.231433,121.5114871
6,bus_stop,25.236224,121.5072398
6,bus_stop,25.060705,121.9283877
6,bus_stop,25.066151,121.9249933
6,bus_stop,25.068869,121.9233813
6,bus_stop,25.074912,121.9154927
6,bus_stop,25.082932,121.9139673
6,bus_stop,25.083059,121.9138225
6,bus_stop,25.074562,121.9156727
6,bus_stop,25.072174,121.9199615
6,bus_stop,25.068512,121.9233304
6,bus_stop,25.065952,121.9251221
6,bus_stop,25.06076,121.9282348
6,bus_stop,25.057401,121.9247358
6,bus_stop,25.054313,121.9240492
6,bus_stop,25.048361,121.9231474
6,bus_stop,25.045162,121.925599
6,bus_stop,25.041566,121.9259189
6,bus_stop,25.032695,121.9293787
6,bus_stop,25.027801,121.9271498
6,bus_stop,25.026718,121.9256912
6,bus_stop,25.019884,121.9074
6,bus_stop,25.016618,121.9082023
6,bus_stop,25.014081,121.9149934
6,bus_stop,25.01083,121.917891
6,bus_stop,25.057217,121.9248029
6,bus_stop,25.010182,121.920245
6,bus_stop,25.018367,121.425209
6,bus_stop,25.03835,121.45952
6,bus_stop,25.066697,121.662188
6,bus_stop,25.07144,121.666069
6,bus_stop,25.073529,121.66621
6,bus_stop,25.076035,121.66712
6,bus_stop,25.073979,121.665123
6,bus_stop,24.94237,121.379266
6,bus_stop,24.94469837,121.3786829
6,bus_stop,24.945304,121.3798054
6,bus_stop,24.946176,121.3826686
6,bus_stop,24.948118,121.385364
6,bus_stop,24.948895,121.3843777
6,bus_stop,24.948622,121.3819842
6,bus_stop,24.948158,121.3797908
6,bus_stop,24.947473,121.3776023
6,bus_stop,24.947112,121.3765923
6,bus_stop,25.05865,121.52563
6,bus_stop,24.95808137,121.5048646
6,bus_stop,25.084477,121.4007933
6,bus_stop,25.082277,121.4000058
6,bus_stop,25.080432,121.397979
6,bus_stop,25.078518,121.3951577
6,bus_stop,24.967768,121.541385
6,bus_stop,25.064945,121.6292921
6,bus_stop,25.0414915346,121.5098340837
6,bus_stop,25.018467,121.9340059
6,bus_stop,25.018295,121.9389717
6,bus_stop,25.182089,121.4627219
6,bus_stop,25.078765,121.3913393
6,bus_stop,25.079042,121.389122
6,bus_stop,25.079278,121.3872413
6,bus_stop,25.080172,121.3844498
6,bus_stop,25.080537,121.382632
6,bus_stop,25.079374,121.3819138
6,bus_stop,25.077511,121.3805499
6,bus_stop,25.074898,121.3780103
6,bus_stop,25.07423,121.377132
6,bus_stop,24.904144,121.5541565
6,bus_stop,24.920951,121.549472
6,bus_stop,24.941146,121.5461042
6,bus_stop,24.958891,121.538126
6,bus_stop,24.98161,121.54389
6,bus_stop,25.187614,121.4228648
6,bus_stop,25.190324,121.4260622
6,bus_stop,25.02709,121.47038
6,bus_stop,25.028965,121.471658
6,bus_stop,25.03116,121.47362
6,bus_stop,25.03395,121.47579
6,bus_stop,25.03163,121.47366
6,bus_stop,25.030537,121.472668
6,bus_stop,25.02486,121.46897
6,bus_stop,25.078639,121.3930664
6,bus_stop,24.948622,121.3819842
6,bus_stop,24.948895,121.3843777
6,bus_stop,24.948118,121.385364
6,bus_stop,25.190009,121.4884886
6,bus_stop,25.206308,121.503112
6,bus_stop,25.215658,121.5086239
6,bus_stop,25.231433,121.5114871
6,bus_stop,25.00347,121.4723387
6,bus_stop,24.94489,121.37368
6,bus_stop,24.943183,121.3749655
6,bus_stop,24.94137,121.3709899
6,bus_stop,24.940404,121.3683827
6,bus_stop,24.93883104,121.3635229
6,bus_stop,25.006681,121.4563695
6,bus_stop,25.06458,121.6593
6,bus_stop,25.01352,121.460677
6,bus_stop,25.009314,121.459946
6,bus_stop,25.005009,121.4561457
6,bus_stop,24.938526,121.362406
6,bus_stop,24.94144,121.37434
6,bus_stop,24.94310583,121.3753109
6,bus_stop,24.94481,121.37387
6,bus_stop,25.06788969,121.5182324
6,bus_stop,25.05638868,121.5090487
6,bus_stop,25.07557274,121.5118974
6,bus_stop,25.08402005,121.4808989
6,bus_stop,24.946176,121.3826686
6,bus_stop,25.012799,121.462598
6,bus_stop,25.236364,121.456849
6,bus_stop,24.992018,121.515962
6,bus_stop,24.979431,121.533981
6,bus_stop,25.250887,121.4693805
6,bus_stop,25.24964,121.465893
6,bus_stop,25.248506,121.4629414
6,bus_stop,25.240291,121.457113
6,bus_stop,25.236813,121.4562741
6,bus_stop,25.230161,121.4514097
6,bus_stop,25.226835,121.4517126
6,bus_stop,25.223709,121.4517444
6,bus_stop,25.215421,121.4518316
6,bus_stop,25.206661,121.4487817
6,bus_stop,25.202152,121.4482743
6,bus_stop,25.19843,121.4473208
6,bus_stop,25.192278,121.4453077
6,bus_stop,25.181546,121.4514048
6,bus_stop,25.180254,121.4533159
6,bus_stop,25.171651,121.4594432
6,bus_stop,25.15632375,121.4588816
6,bus_stop,24.98701284,121.512722
6,bus_stop,25.00196,121.43183
6,bus_stop,25.000126,121.43087
6,bus_stop,24.998348,121.429919
6,bus_stop,24.994234,121.4267324
6,bus_stop,24.99325533,121.4243668
6,bus_stop,25.25387,121.4733536
6,bus_stop,24.99179266,121.4234971
6,bus_stop,25.256222,121.475454
6,bus_stop,25.263626,121.481503
6,bus_stop,25.240006,121.5029805
6,bus_stop,25.243061,121.5027954
6,bus_stop,25.247394,121.5017789
6,bus_stop,25.250449,121.500901
6,bus_stop,25.252032,121.5020054
6,bus_stop,25.255551,121.504881
6,bus_stop,25.257574,121.504022
6,bus_stop,25.258907,121.501053
6,bus_stop,25.257291,121.5039246
6,bus_stop,25.255444,121.504516
6,bus_stop,25.252348,121.5019407
6,bus_stop,25.247319,121.5016287
6,bus_stop,25.239849,121.5029282
6,bus_stop,25.236156,121.5070199
6,bus_stop,24.95188782,121.4914979
6,bus_stop,24.94326,121.47557
6,bus_stop,25.056011,121.4850079
6,bus_stop,24.963669,121.515268
6,bus_stop,24.967665,121.5403802
6,bus_stop,24.947112,121.3765923
6,bus_stop,25.259958,121.4972147
6,bus_stop,25.261015,121.4901563
6,bus_stop,25.262454,121.4860695
6,bus_stop,25.261908,121.4791672
6,bus_stop,24.989548,121.422148
6,bus_stop,24.98787288,121.421124
6,bus_stop,24.987396,121.419964
6,bus_stop,25.191474,121.4915449
6,bus_stop,25.190213,121.488561
6,bus_stop,25.187793,121.485003
6,bus_stop,25.18656,121.4835989
6,bus_stop,25.185541,121.4810392
6,bus_stop,25.185788,121.476697
6,bus_stop,25.184396,121.4712044
6,bus_stop,25.182249,121.4646316
6,bus_stop,25.182246,121.4626106
6,bus_stop,25.182371,121.4598372
6,bus_stop,25.18138,121.4548097
6,bus_stop,25.179811,121.451108
6,bus_stop,25.178925,121.4493571
6,bus_stop,25.178464,121.4472629
6,bus_stop,25.177739,121.4434655
6,bus_stop,25.175626,121.441793
6,bus_stop,25.17047718,121.4426772
6,bus_stop,25.16945776,121.4443313
6,bus_stop,25.182089,121.4627219
6,bus_stop,25.04514,121.9256632
6,bus_stop,25.048589,121.9232049
6,bus_stop,25.050828,121.9229664
6,bus_stop,25.054581,121.9243005
6,bus_stop,25.193648,121.4932361
6,bus_stop,25.201224,121.4937081
6,bus_stop,25.203384,121.496098
6,bus_stop,25.204608,121.5014785
6,bus_stop,24.98766,121.41745
6,bus_stop,24.963774,121.549973
6,bus_stop,24.96652,121.54447
6,bus_stop,24.97809,121.542571
6,bus_stop,24.956176,121.548463
6,bus_stop,24.960501,121.5537287
6,bus_stop,24.960624,121.553503
6,bus_stop,24.958571,121.5494894
6,bus_stop,24.963752,121.548552
6,bus_stop,24.96372,121.550046
6,bus_stop,24.96652,121.54447
6,bus_stop,25.01598667,121.5093964
6,bus_stop,24.97628294,121.5369817
6,bus_stop,24.983522,121.4183319
6,bus_stop,24.980479,121.41758
6,bus_stop,24.980471,121.4138606
6,bus_stop,25.231406,121.5113584
6,bus_stop,25.225063,121.5159302
6,bus_stop,25.218018,121.510426
6,bus_stop,25.215558,121.5100696
6,bus_stop,25.215517,121.5084093
6,bus_stop,25.209892,121.5107053
6,bus_stop,25.208539,121.5056117
6,bus_stop,25.206514,121.5032032
6,bus_stop,24.97122,121.5419
6,bus_stop,25.233493,121.454563
6,bus_stop,25.23058,121.4517392
6,bus_stop,25.219534,121.4516184
6,bus_stop,25.079164,121.382197
6,bus_stop,25.080317,121.3829514
6,bus_stop,25.246791,121.459503
6,bus_stop,25.17086,121.482861
6,bus_stop,25.153983,121.484658
6,bus_stop,25.14363,121.48868
6,bus_stop,25.187485,121.4274118
6,bus_stop,25.184489,121.4251443
6,bus_stop,25.182982,121.423248
6,bus_stop,25.18262,121.42199
6,bus_stop,25.18475,121.42041
6,bus_stop,25.253617,121.4734374
6,bus_stop,25.256173,121.4757368
6,bus_stop,25.178877,121.4443523
6,bus_stop,25.1278803,121.5011176
6,bus_stop,25.13044487,121.5005614
6,bus_stop,25.13690086,121.4955289
6,bus_stop,25.1706671,121.442784
6,bus_stop,25.181942,121.441427
6,bus_stop,25.190881,121.429573
6,bus_stop,25.190881,121.429573
6,bus_stop,25.190585,121.429514
6,bus_stop,25.03159406,121.5586001
6,bus_stop,25.077514,121.3810193
6,bus_stop,25.028215,121.556522
6,bus_stop,25.074676,121.3782779
6,bus_stop,25.072411,121.3752123
6,bus_stop,25.03377228,121.5597982
6,bus_stop,25.279672,121.5654962
6,bus_stop,25.249157,121.5653299
6,bus_stop,25.26619,121.566895
6,bus_stop,25.233587,121.4543152
6,bus_stop,25.290218,121.5433917
6,bus_stop,25.285281,121.5223229
6,bus_stop,25.267329,121.5082655
6,bus_stop,25.258907,121.501053
6,bus_stop,25.261015,121.4901563
6,bus_stop,25.261908,121.4791672
6,bus_stop,25.252797,121.472115
6,bus_stop,25.244595,121.4588302
6,bus_stop,25.230161,121.4514097
6,bus_stop,25.21927,121.4514817
6,bus_stop,25.068593,121.3697419
6,bus_stop,25.060116,121.368555
6,bus_stop,25.059435,121.3653479
6,bus_stop,25.061326,121.364466
6,bus_stop,25.068202,121.3697713
6,bus_stop,24.989892,121.4308954
6,bus_stop,25.00438447,121.4598975
6,bus_stop,25.06906,121.3707388
6,bus_stop,25.073864,121.3771859
6,bus_stop,25.02633063,121.5546403
6,bus_stop,25.02370304,121.5516159
6,bus_stop,25.02024,121.54763
6,bus_stop,25.078431,121.393112
6,bus_stop,24.97434698,121.5377445
6,bus_stop,24.9843077886,121.5618292311
6,bus_stop,24.97395,121.54366
6,bus_stop,24.99268,121.513089
6,bus_stop,25.169046,121.454541
6,bus_stop,25.181536,121.4424954
6,bus_stop,25.181536,121.4424954
6,bus_stop,24.93314,121.37543
6,bus_stop,24.920115,121.3691158
6,bus_stop,24.90582,121.3665174
6,bus_stop,24.883872,121.3773962
6,bus_stop,24.873878,121.3920179
6,bus_stop,24.870518,121.4070424
6,bus_stop,24.862946,121.4293695
6,bus_stop,24.853164,121.4369445
6,bus_stop,24.84048,121.448357
6,bus_stop,24.844442,121.4482712
6,bus_stop,24.877933,121.3800478
6,bus_stop,24.893077,121.373062
6,bus_stop,24.907851,121.3664477
6,bus_stop,24.919955,121.3690634
6,bus_stop,24.994234,121.4267324
6,bus_stop,25.07855,121.392
6,bus_stop,25.07908,121.3869568
6,bus_stop,25.079972,121.3842439
6,bus_stop,25.061,121.43248
6,bus_stop,25.017752,121.544649
6,bus_stop,25.01571376,121.5422472
6,bus_stop,24.97735333,121.5165771
6,bus_stop,24.976013,121.517335
6,bus_stop,24.97410976,121.5188677
6,bus_stop,24.97278102,121.5195205
6,bus_stop,24.96923,121.51843
6,bus_stop,25.101523,121.451935
6,bus_stop,25.09954372,121.4507744
6,bus_stop,25.09826,121.45017
6,bus_stop,25.09536596,121.4480911
6,bus_stop,25.03601,121.56478
6,bus_stop,25.09329,121.44624
6,bus_stop,25.08890012,121.4421924
6,bus_stop,25.087479,121.44059
6,bus_stop,25.08606,121.43939
6,bus_stop,25.083879,121.43805
6,bus_stop,25.07977,121.43636
6,bus_stop,25.076625,121.435035
6,bus_stop,25.07430648,121.4351234
6,bus_stop,25.07182,121.43563
6,bus_stop,25.06966085,121.4353791
6,bus_stop,25.06761,121.43454
6,bus_stop,25.06204,121.43294
6,bus_stop,25.091373,121.44472
6,bus_stop,24.991148,121.4249471
6,bus_stop,25.036,121.566640147
6,bus_stop,25.03902,121.56453
6,bus_stop,25.236156,121.5070199
6,bus_stop,25.215558,121.5100696
6,bus_stop,25.208539,121.5056117
6,bus_stop,25.203384,121.496098
6,bus_stop,25.190213,121.488561
6,bus_stop,25.185541,121.4810392
6,bus_stop,25.182249,121.4646316
6,bus_stop,25.18138,121.4548097
6,bus_stop,25.178464,121.4472629
6,bus_stop,25.16945776,121.4443313
6,bus_stop,25.175642,121.441884
6,bus_stop,25.186972,121.444205
6,bus_stop,25.196579,121.445406
6,bus_stop,25.20653,121.4489778
6,bus_stop,25.219534,121.4516184
6,bus_stop,25.23058,121.4517392
6,bus_stop,25.244157,121.4589616
6,bus_stop,25.252303,121.4719397
6,bus_stop,25.2616,121.47923
6,bus_stop,25.260612,121.4902589
6,bus_stop,25.258872,121.501833
6,bus_stop,25.267388,121.5085525
6,bus_stop,25.285141,121.5225429
6,bus_stop,25.247319,121.5016287
6,bus_stop,25.290079,121.5433716
6,bus_stop,25.0561,121.63203
6,bus_stop,25.0548787452,121.6179651057
6,bus_stop,25.219534,121.4516184
6,bus_stop,25.224306,121.4520163
6,bus_stop,25.23058,121.4517392
6,bus_stop,25.24048,121.4575231
6,bus_stop,25.244157,121.4589616
6,bus_stop,25.252303,121.4719397
6,bus_stop,25.253617,121.4734374
6,bus_stop,25.257863,121.4769121
6,bus_stop,25.063452,121.638609
6,bus_stop,25.0619353444,121.6359086359
6,bus_stop,25.061019,121.6355479
6,bus_stop,25.059775,121.636758
6,bus_stop,25.05755,121.63413
6,bus_stop,25.0562484994,121.6321756267
6,bus_stop,25.05508,121.62132
6,bus_stop,25.0551425858,121.617342075
6,bus_stop,25.05534,121.6156
6,bus_stop,25.05539443,121.6136587
6,bus_stop,25.0549683149,121.6097763042
6,bus_stop,25.05340065,121.6069591
6,bus_stop,25.0543759164,121.6070819506
6,bus_stop,25.0549611075,121.6106211615
6,bus_stop,25.0551358,121.6136264
6,bus_stop,25.05483,121.62138
6,bus_stop,25.060116,121.368555
6,bus_stop,25.057989,121.365297
6,bus_stop,25.058058,121.363531
6,bus_stop,25.0605,121.46151
6,bus_stop,25.061164,121.465274
6,bus_stop,25.05972903,121.6368796
6,bus_stop,25.075899,121.645102
6,bus_stop,25.0753,121.64166
6,bus_stop,25.068876,121.6375836
6,bus_stop,25.06833894,121.6379764
6,bus_stop,25.066706,121.636377
6,bus_stop,25.065829,121.63543
6,bus_stop,25.06468,121.63328
6,bus_stop,24.965301,121.51734
6,bus_stop,24.96703037,121.5178827
6,bus_stop,24.96899196,121.5185189
6,bus_stop,24.97252092,121.5195868
6,bus_stop,24.97419406,121.5190051
6,bus_stop,24.976013,121.517335
6,bus_stop,24.97725375,121.5167886
6,bus_stop,25.01963,121.54746
6,bus_stop,25.02377215,121.5519799
6,bus_stop,25.02628003,121.5549231
6,bus_stop,25.028574,121.557017
6,bus_stop,25.03159637,121.5588464
6,bus_stop,25.0336777,121.5601565
6,bus_stop,25.062162,121.459313
6,bus_stop,25.16864,121.4684231
6,bus_stop,25.1674549071,121.4465406108
6,bus_stop,25.259672,121.4970411
6,bus_stop,25.059429,121.362684
6,bus_stop,25.062541,121.361442
6,bus_stop,25.066559,121.3612654
6,bus_stop,25.069117,121.3620503
6,bus_stop,25.07216,121.3644969
6,bus_stop,25.075904,121.3703745
6,bus_stop,25.077305,121.3721254
6,bus_stop,25.079054,121.3736201
6,bus_stop,25.081574,121.3761686
6,bus_stop,25.079924,121.3791453
6,bus_stop,25.079164,121.382197
6,bus_stop,25.0372323905,121.568268559
6,bus_stop,25.082269,121.3805086
6,bus_stop,25.084554,121.377816
6,bus_stop,25.086637,121.379246
6,bus_stop,25.088782,121.379231
6,bus_stop,25.086254,121.3758544
6,bus_stop,25.084514,121.3745303
6,bus_stop,25.17047718,121.4426772
6,bus_stop,25.16945776,121.4443313
6,bus_stop,25.177739,121.4434655
6,bus_stop,25.175626,121.441793
6,bus_stop,25.17047718,121.4426772
6,bus_stop,25.16945776,121.4443313
6,bus_stop,25.083778,121.3781153
6,bus_stop,25.292167,121.5676543
6,bus_stop,24.986454,121.4208258
6,bus_stop,25.0581757,121.4307727
6,bus_stop,25.08613,121.43566
6,bus_stop,25.08499,121.43786
6,bus_stop,25.083879,121.43805
6,bus_stop,25.08251,121.43752
6,bus_stop,25.07977,121.43636
6,bus_stop,25.259672,121.4970411
6,bus_stop,25.175626,121.441793
6,bus_stop,25.17047718,121.4426772
6,bus_stop,25.16945776,121.4443313
6,bus_stop,25.06953,121.63799
6,bus_stop,25.059775,121.636758
6,bus_stop,24.941631,121.728285
6,bus_stop,24.93843,121.722309
6,bus_stop,24.941046,121.715518
6,bus_stop,24.9829981045,121.5425170355
6,bus_stop,25.020528,121.898306
6,bus_stop,25.227659,121.644198
6,bus_stop,25.229516,121.647286
6,bus_stop,25.227707,121.644101
6,bus_stop,25.224818,121.6436085
6,bus_stop,25.154515,121.696689
6,bus_stop,25.152062,121.6974421
6,bus_stop,25.06083,121.4334
6,bus_stop,25.08718,121.43356
6,bus_stop,25.05892699,121.434603
6,bus_stop,25.08828581,121.432152
6,bus_stop,25.08997,121.42967
6,bus_stop,25.029512,121.4386329
6,bus_stop,25.032954,121.4408296
6,bus_stop,25.032897,121.4359666
6,bus_stop,25.03154159,121.4338618
6,bus_stop,25.026426,121.434804
6,bus_stop,25.088915,121.434078
6,bus_stop,25.080204,121.3981051
6,bus_stop,25.082313,121.4002359
6,bus_stop,25.084255,121.400843
6,bus_stop,25.086548,121.403312
6,bus_stop,25.088416,121.4045002
6,bus_stop,25.09042,121.404275
6,bus_stop,25.094856,121.404983
6,bus_stop,25.098421,121.404578
6,bus_stop,25.101421,121.4029204
6,bus_stop,25.11437758,121.4027803
6,bus_stop,25.1095967,121.4049783
6,bus_stop,25.1072,121.40665
6,bus_stop,25.10475657,121.4099056
6,bus_stop,25.10111,121.4141
6,bus_stop,25.098116,121.41831
6,bus_stop,25.096277,121.42091
6,bus_stop,25.09276,121.42567
