id,time,city,address,filter,price,area,deposit,mgmt_fee,parking_space,min_lease,decor,register,g_location1,g_location2,g_address,lat,long,floor,bldg_floor,density_2021,ave_pop_growth,2019_income
11778472,21-Dec,TPE,台北市內湖區成功路四段61巷,內湖區紫星里,58000,27,二個月,,,一年,簡易裝潢,已辦,"25.0799899,121.5938068","25°04'48.0""N 121°35'37.7""E",114台北市內湖區成功路四段61巷,25.0799899,121.5938068,1F,5F,36569.88363758725,-1.2221708611714155,3116160.0
11474521,21-Dec,TPE,台北市內湖區民權東路六段,內湖區湖元里,296079,140,二個月,14099.0,,兩年,簡易裝潢,已辦,"25.0673114,121.5799909","25°04'02.3""N 121°34'48.0""E",114台北市內湖區民權東路六段23-3,25.0673114,121.5799909,1F,6F,2354.8240154726204,-1.6090779492294278,2436938.0
11778428,21-Dec,TPE,台北市大安區和平東路二段,大安區龍淵里,75000,33,二個月,400.0,,一年,簡易裝潢,已辦,"25.0247985,121.5397502","25°01'29.3""N 121°32'23.1""E",10662台北市大安區和平東路二段90巷4號1樓,25.0247985,121.5397502,1F,12F,58623.91922778076,-0.5701345177185531,4839859.0
11461795,21-Dec,TPE,台北市內湖區瑞光路,內湖區港墘里,120000,73,面議,8618.0,平面式停車位，已含租金內,一年,簡易裝潢,已辦,"25.0754716,121.5778898","25°04'31.7""N 121°34'40.4""E",114台北市內湖區江南街71巷文德3號公園,25.0754716,121.5778898,1F,12F,9613.582377896171,-0.8184590318162618,2747906.0
11446778,21-Dec,TPE,台北市大安區仁愛路四段,大安區仁慈里,130000,25,面議,400.0,,兩年,簡易裝潢,已辦,"25.0369747,121.5458337","25°02'13.1""N 121°32'45.0""E",10629台北市大安區仁愛路四段十號,25.0369747,121.5458337,1F,7F,47650.26670549039,-0.1075774855597029,3559340.0
11447092,21-Dec,TPE,台北市中正區衡陽路,中正區建國里,130000,45,二個月,,,兩年,簡易裝潢,已辦,"25.0421239,121.5099200","25°02'31.7""N 121°30'35.7""E",10043台北市中正區衡陽路114號3樓,25.0421239,121.50992,1F,3F,2974.320746175957,0.8190784593190928,860317.0
11664795,21-Dec,TPE,台北市大安區安和路二段32巷,大安區義安里,120000,102,二個月,300.0,,兩年,簡易裝潢,已辦,"25.031693,121.550841","25°01'54.1""N 121°33'03.0""E",106台北市大安區安和路二段32巷,25.031693,121.550841,1F,7F,30537.58209428585,-1.0389453219592355,3844691.0
11763137,21-Dec,TPE,台北市大安區光復南路,大安區光信里,78000,75,二個月,300.0,,兩年,簡易裝潢,已辦,"25.0372430,121.5573480","25°02'14.1""N 121°33'26.5""E",106台北市大安區光信里,25.037243,121.557348,1F,7F,57255.34162721282,-1.347133175535845,4260737.0
11765044,21-Dec,TPE,台北市大同區承德路三段,大同區保安里,90000,42,二個月,2800.0,,兩年,簡易裝潢,已辦,"25.0722100,121.5185753","25°04'20.0""N 121°31'06.9""E","號, No. 226承德路三段大同區台北市103",25.07221,121.5185753,1F,12F,22075.68569501692,-2.1396559329845743,1437235.0
11691614,21-Dec,TPE,台北市大同區民族西路,大同區斯文里,50000,24,二個月,,,一年,簡易裝潢,已辦,"25.0684090,121.5179790","25°04'06.3""N 121°31'04.7""E",103台北市大同區民族西路74號,25.068409,121.517979,1F,4F,45736.56980588944,-5.388946385664273,1575265.0
11806685,21-Dec,TPE,台北市大同區延平北路一段41號,大同區建功里,45000,22,二個月,2257.0,平面式停車位，費用另計,一年,簡易裝潢,已辦,"25.0506879,121.5121150","25°03'02.5""N 121°30'43.6""E",103台北市大同區延平北路一段41號,25.0506879,121.512115,1F,15F,38823.133107570415,-0.8546355751181641,1634602.0
11687054,21-Dec,TPE,台北市士林區忠誠路二段48號,士林區三玉里,280000,120,二個月,7567.0,平面式停車位，費用另計,一年,中檔裝潢,已辦,"25.1115320,121.5313150","25°06'41.5""N 121°31'52.7""E",111台北市士林區忠誠路二段55號,25.111532,121.531315,1F,17F,10869.34414033171,-1.4252434393209334,3190552.0
11634645,21-Dec,TPE,台北市北投區義理街,北投區永明里,38000,38,二個月,,,一年,簡易裝潢,已辦,"25.1180479,121.5162329","25°07'05.0""N 121°30'58.4""E",112台北市北投區義理街76號,25.1180479,121.5162329,1F,4F,46157.60790616649,-0.3756780272461993,1966581.0
11828142,21-Dec,TPE,台北市文山區木新路二段,文山區順興里,55000,40,二個月,,,一年,高檔裝潢,已辦,"24.9836074,121.5678406","24°59'01.0""N 121°34'04.2""E",116台北市文山區木新路二段,24.9836074,121.5678406,1F,5F,50547.25903240228,-1.907079383811494,2527078.0
11634721,21-Dec,TPE,台北市士林區大南路,士林區仁勇里,70000,11,面議,,,一年,簡易裝潢,已辦,"25.0897940,121.5234900","25°05'23.3""N 121°31'24.6""E",111台北市士林區大南路,25.089794,121.52349,1F,4F,31935.038004579543,-2.2569285235763585,1266108.0
11718057,21-Dec,TPE,台北市大同區民生西路,大同區光能里,86000,20,二個月,,,一年,簡易裝潢,已辦,"25.0573339,121.5190380","25°03'26.4""N 121°31'08.5""E",103台北市大同區民生西路132號,25.0573339,121.519038,1F,4F,43157.00380037817,-0.956768936386195,1841575.0
11464067,21-Dec,TPE,台北市士林區大西路,士林區義信里,80000,26,二個月,,,一年,簡易裝潢,已辦,"25.0897374,121.5242023","25°05'23.1""N 121°31'27.1""E",111台北市士林區大西路10號,25.0897374,121.5242023,1F,4F,17659.55294279979,-1.7718829190173906,1375936.0
11782044,21-Dec,TPE,台北市內湖區新湖三路,內湖區湖元里,259100,207,二個月,12436.0,平面式停車位，費用另計,兩年,簡易裝潢,已辦,"25.0651055,121.5805476","25°03'54.4""N 121°34'50.0""E",114065台北市內湖區新湖三路215號,25.0651055,121.5805476,1F,6F,2354.8240154726204,-1.6090779492294278,2436938.0
11593704,21-Dec,TPE,台北市內湖區成功路四段,內湖區內湖里,70000,12,二個月,2230.0,,一年,簡易裝潢,已辦,"25.0840807,121.5942207","25°05'02.7""N 121°35'39.2""E",114台北市內湖區成功路四段186號,25.0840807,121.5942207,1F,15F,39958.036112448775,0.6199535700751675,2799230.0
11500257,21-Dec,TPE,台北市內湖區內湖路三段187巷,內湖區金瑞里,48000,28,二個月,,,一年,簡易裝潢,已辦,"25.0888031,121.5897980","25°05'19.7""N 121°35'23.3""E",114台北市內湖區碧山里,25.0888031,121.589798,1F,5F,2933.9792029704367,-0.2266854999878849,2437248.0
11486292,21-Dec,TPE,台北市中正區衡陽路38號,中正區建國里,135000,46,二個月,,,一年,簡易裝潢,已辦,"25.0421760,121.5124510","25°02'31.8""N 121°30'44.8""E",100台北市中正區衡陽財經大樓,25.042176,121.512451,1F,13F,2974.320746175957,0.8190784593190928,860317.0
11497882,21-Dec,TPE,台北市內湖區民權東路六段,內湖區葫洲里,465351,268,二個月,26848.0,平面式停車位，費用另計,一年,簡易裝潢,已辦,"25.0701384,121.6057885","25°04'12.5""N 121°36'20.8""E",114台北市內湖區民權東路六段280巷45弄,25.0701384,121.6057885,1F,6F,33054.572398451244,-0.6334049082248772,3809324.0
11490527,21-Dec,TPE,台北市內湖區成功路二段320巷,內湖區寶湖里,50000,53,面議,,,一年,簡易裝潢,已辦,"25.0668265,121.5888355","25°04'00.6""N 121°35'19.8""E",114台北市內湖區成功路二段312巷,25.0668265,121.5888355,1F,5F,9238.35691581695,2.5325426847264394,7100735.0
11447771,21-Dec,TPE,台北市內湖區民權東路六段90巷,內湖區湖元里,58000,38,二個月,,,兩年,簡易裝潢,已辦,"25.0687994,121.5866724","25°04'07.7""N 121°35'12.0""E",114台北市內湖區民權東路六段92號,25.0687994,121.5866724,1F,5F,2354.8240154726204,-1.6090779492294278,2436938.0
11450445,21-Dec,TPE,台北市內湖區舊宗路一段150巷,內湖區湖元里,100000,25,二個月,6000.0,平面式停車位，費用另計,一年,簡易裝潢,已辦,"25.0611130,121.5752900","25°03'40.0""N 121°34'31.0""E",114台北市內湖區民善街128-104,25.061113,121.57529,1F,7F,2354.8240154726204,-1.6090779492294278,2436938.0
11597350,21-Dec,TPE,台北市中山區明水路,中山區永安里,360000,150,面議,13500.0,平面式停車位，費用另計,兩年,簡易裝潢,已辦,"25.0802746,121.5517654","25°04'49.0""N 121°33'06.4""E",10491台北市中山區明水路585號,25.0802746,121.5517654,1F,14F,28488.723176912496,-1.0416240047484315,6266844.0
11796460,21-Dec,TPE,台北市大安區四維路76巷,大安區德安里,120000,55,二個月,1000.0,平面式停車位，已含租金內,兩年,簡易裝潢,已辦,"25.0341480,121.5475540","25°02'02.9""N 121°32'51.2""E",106台北市大安區四維路76巷10號,25.034148,121.547554,1F,5F,39143.25089962484,-1.143844445436478,3570412.0
11670083,21-Dec,TPE,台北市大安區安和路,大安區全安里,198000,41,二個月,3000.0,,兩年,尚未裝潢,已辦,"25.0278964,121.5496129","25°01'40.4""N 121°32'58.6""E",106台北市大安區安和路二段110號,25.0278964,121.5496129,1F,12F,33432.977314011354,-1.221863022742934,2823065.0
11855063,21-Dec,TPE,台北市大安區大安路一段169巷1號,大安區德安里,100000,18,二個月,500.0,,兩年,中檔裝潢,未辦,"25.0369437,121.5462753","25°02'13.0""N 121°32'46.6""E",106台北市大安區大安路一段169巷1號,25.0369437,121.5462753,1F,4F,39143.25089962484,-1.143844445436478,3570412.0
11780510,21-Dec,TPE,台北市中山區長安東路二段,中山區興亞里,40000,20,二個月,,,一年,簡易裝潢,已辦,"25.0500690,121.5329933","25°03'00.3""N 121°31'58.8""E",10491台北市中山區松江路,25.050069,121.5329933,1F,10F,21968.7477809728,0.0314843270238155,2835061.0
11802929,21-Dec,TPE,台北市文山區羅斯福路五段236巷,文山區萬隆里,33000,30,二個月,850.0,,一年,簡易裝潢,已辦,"25.0008406,121.5381300","25°00'03.0""N 121°32'17.3""E",116台北市文山區羅斯福路五段236巷3弄26號,25.0008406,121.53813,1F,7F,59693.131294214894,-1.047538955886059,3037729.0
11849214,21-Dec,TPE,台北市大同區南京西路,大同區永樂里,36000,24,二個月,1000.0,,一年,簡易裝潢,已辦,"25.053754,121.507697","25°03'13.5""N 121°30'27.7""E",103台北市大同區南京西路327號,25.053754,121.507697,1F,7F,23000.6420621864,-2.563822415300887,2260654.0
11740381,21-Dec,TPE,台北市中山區松江路204巷,中山區中吉里,85000,60,二個月,750.0,,一年,中檔裝潢,已辦,"25.0574946,121.5326500","25°03'27.0""N 121°31'57.5""E",10491台北市中山區松江路204巷,25.0574946,121.53265,1F,6F,30029.689818910883,-0.4022341195244472,2750941.0
11721075,21-Dec,TPE,台北市士林區中山北路六段776巷,士林區天祿里,100000,130,二個月,750.0,,一年,中檔裝潢,已辦,"25.1141850,121.5299290","25°06'51.1""N 121°31'47.7""E",111台北市士林區中山北路六段776巷,25.114185,121.529929,1F,6F,37789.09438410452,-1.1722861121640746,2386849.0
11829055,21-Dec,TPE,台北市士林區文林路,士林區仁勇里,75000,29,二個月,,,一年,簡易裝潢,已辦,"25.0884705,121.5263062","25°05'18.5""N 121°31'34.7""E",111台北市士林區文林路117號1號,25.0884705,121.5263062,1F,2F,31935.038004579543,-2.2569285235763585,1266108.0
11201618,21-Dec,TPE,台北市大安區和平東路三段406巷8號,大安區黎和里,180000,158,面議,11520.0,,兩年,簡易裝潢,已辦,"25.0183200,121.5580130","25°01'06.0""N 121°33'28.9""E",106大安區和平東路三段406巷8號,25.01832,121.558013,1F,6F,9095.4156388629,-2.8248444304285414,1985279.0
11718221,21-Dec,TPE,台北市大同區民生西路,大同區光能里,86000,17,二個月,,,一年,簡易裝潢,已辦,"25.0573339,121.5190380","25°03'26.4""N 121°31'08.5""E",103台北市大同區民生西路132號,25.0573339,121.519038,1F,4F,43157.00380037817,-0.956768936386195,1841575.0
11528110,21-Dec,TPE,台北市萬華區昆明街136巷10號,萬華區西門里,80000,60,二個月,,,一年,已辦,已辦,"25.0437729,121.5053629","25°02'37.6""N 121°30'19.3""E",108台北市萬華區峨眉街,25.0437729,121.5053629,1F,5F,26509.87919140661,-1.659900826861464,1282956.0
11825066,21-Dec,TPE,台北市信義區吳興街508號,信義區惠安里,25000,11,二個月,,,一年,簡易裝潢,已辦,"25.0219739,121.5685269","25°01'19.1""N 121°34'06.7""E",110台北市信義區吳興街524巷,25.0219739,121.5685269,1F,7F,17493.210325085787,-1.4322978213088402,2359476.0
11800245,21-Dec,TPE,台北市大同區昌吉街,大同區蓬萊里,35000,23,二個月,,,一年,簡易裝潢,已辦,"25.0659604,121.51706","25°03'57.5""N 121°31'01.4""E",103台北市大同區昌吉街27號,25.0659604,121.51706,1F,4F,31964.52595749854,-1.030724415346255,2016005.0
11809962,21-Dec,TPE,台北市信義區松仁路,信義區三張里,75000,25,二個月,,,一年,簡易裝潢,已辦,"25.0273560,121.5682290","25°01'38.5""N 121°34'05.6""E",110台北市信義區松仁路160號,25.027356,121.568229,1F,4F,30014.71087611474,-1.33597831846215,4064796.0
11790567,21-Dec,TPE,台北市士林區葫蘆街,士林區葫蘆里,28000,19,二個月,,,一年,簡易裝潢,已辦,"25.0839031,121.5088152","25°05'02.1""N 121°30'31.7""E",111台北市士林區葫蘆街,25.0839031,121.5088152,1F,4F,25349.004648392653,-1.622795178285023,2144605.0
11511478,21-Dec,TPE,台北市大安區敦化南路一段,大安區光武里,1500000,402,二個月,,,一年,簡易裝潢,已辦,"25.0420597,121.5484428","25°02'31.4""N 121°32'54.4""E",106台北市大安區鳳凰大廈,25.0420597,121.5484428,1F,12F,37131.21454223301,-1.4931504734489267,3643217.0
11593028,21-Dec,TPE,台北市信義區林口街,信義區松光里,58000,20,二個月,,,一年,尚未裝潢,已辦,"25.0376271,121.5792008","25°02'15.5""N 121°34'45.1""E",110台北市信義區林口街,25.0376271,121.5792008,1F,4F,44306.03221211958,-1.4008870382433258,1907779.0
11602880,21-Dec,TPE,台北市中山區樂群二路,中山區金泰里,329000,57,二個月,14836.0,,3年,尚未裝潢,已辦,"25.0793576,121.5572439","25°04'45.7""N 121°33'26.1""E",10491台北市中山區敬業三路162巷,25.0793576,121.5572439,1F,11F,7344.064101939221,0.1566459456922094,5937431.0
11705783,21-Dec,TPE,台北市文山區木新路三段232巷7弄8號,文山區樟文里,32000,30,二個月,,,一年,已辦,已辦,"24.9821822,121.5584464","24°58'55.9""N 121°33'30.4""E",116020台北市文山區木新路三段232巷7弄10號,24.9821822,121.5584464,1F,4F,30583.544721741728,-1.1850942494679404,2170725.0
11760397,21-Dec,TPE,台北市北投區石牌路二段,北投區振華里,200000,56,二個月,,,兩年,簡易裝潢,已辦,"25.117675,121.517032","25°07'03.6""N 121°31'01.3""E",112台北市北投區石牌路二段128號,25.117675,121.517032,1F,4F,27806.720973650023,-1.32882704297795,3135363.0
11652511,21-Dec,TPE,台北市大安區安和路,大安區全安里,198000,40,面議,,,兩年,簡易裝潢,已辦,"25.0278964,121.5496129","25°01'40.4""N 121°32'58.6""E",106台北市大安區安和路二段110號,25.0278964,121.5496129,1F,12F,33432.977314011354,-1.221863022742934,2823065.0
11492233,21-Dec,TPE,台北市內湖區新湖一路,內湖區湖元里,439263,134,面議,,平面式停車位，費用另計,一年,簡易裝潢,已辦,"25.0619997,121.5826433","25°03'43.2""N 121°34'57.5""E",114台北市內湖區新湖一路277號,25.0619997,121.5826433,1F,8F,2354.8240154726204,-1.6090779492294278,2436938.0
11858947,21-Dec,TPE,台北市大安區敦化南路一段187巷,大安區建安里,340000,76,面議,,,兩年,簡易裝潢,已辦,"25.0426620,121.5501580","25°02'33.6""N 121°33'00.6""E",106台北市大安區敦化南路一段187巷17號,25.042662,121.550158,1F,7F,32731.53217965089,-1.9321270953113423,3039876.0
11858940,21-Dec,TPE,台北市大安區忠孝東路四段,大安區正聲里,520000,54,面議,,,兩年,簡易裝潢,已辦,"25.0411460,121.5556955","25°02'28.1""N 121°33'20.5""E",106台北市大安區大陸大樓,25.041146,121.5556955,1F,11F,44492.702678856185,-2.1408298717292773,3665399.0
11767839,21-Dec,TPE,台北市內湖區文德路90巷,內湖區瑞陽里,49000,30,二個月,,,一年,簡易裝潢,已辦,"25.0769340,121.5825740","25°04'37.0""N 121°34'57.3""E","號 No, No. 24文德路90巷內湖區台北市114",25.076934,121.582574,1F,5F,39318.68889969509,-1.8311212158707828,3317689.0
11858935,21-Dec,TPE,台北市大安區通化街,大安區通化里,180000,55,面議,,,兩年,簡易裝潢,已辦,"25.0301590,121.5541080","25°01'48.6""N 121°33'14.8""E",106台北市大安區通化街76號,25.030159,121.554108,整棟,3F,52598.05455926029,-0.7276535600304463,2422355.0
11560033,21-Dec,TPE,台北市士林區中山北路五段,士林區福林里,100000,40,二個月,,,一年,簡易裝潢,已辦,"25.0944069,121.5278830","25°05'39.9""N 121°31'40.4""E",111台北市士林區中山北路五段537號,25.0944069,121.527883,1F,5F,1433.364351090113,-2.379690432351496,1359341.0
11039339,21-Dec,TPE,台北市大安區忠孝東路四段,大安區仁愛里,610000,31,面議,1200.0,,一年,中檔裝潢,已辦,"25.0414162,121.5457687","25°02'29.1""N 121°32'44.8""E",106台北市大安區大安路一段96號,25.0414162,121.5457687,1F,6F,24419.36184067723,-1.9434139324837687,4153950.0
11559978,21-Dec,TPE,台北市大安區和平西路一段,大安區錦安里,190000,39,二個月,12836.0,,一年,簡易裝潢,已辦,"25.0269534,121.5263736","25°01'37.0""N 121°31'34.9""E",106台北市大安區和平東路一段107號,25.0269534,121.5263736,1F,38F,40308.49735640168,-0.0066682694634205,4024522.0
11858927,21-Dec,TPE,台北市中山區合江街,中山區江山里,70000,20,二個月,,,兩年,簡易裝潢,已辦,"25.0597000,121.5391330","25°03'34.9""N 121°32'20.9""E",10491台北市中山區合江街,25.0597,121.539133,1F,4F,37381.42356700479,-1.291753623983653,3424152.0
11858916,21-Dec,TPE,台北市大安區忠孝東路四段205巷,大安區建安里,100000,37,二個月,,,兩年,簡易裝潢,已辦,"25.0421610,121.5520280","25°02'31.8""N 121°33'07.3""E",106台北市大安區忠孝東路四段205巷7弄1號3樓,25.042161,121.552028,1F,4F,32731.53217965089,-1.9321270953113423,3039876.0
11739317,21-Dec,TPE,台北市中正區汀州路二段129號,中正區板溪里,75000,30,二個月,1000.0,,一年,簡易裝潢,已辦,"25.0250659,121.5195488","25°01'30.2""N 121°31'10.4""E",100台北市中正區汀州路二段,25.0250659,121.5195488,1F,6F,34871.137382449204,-1.7469275714852313,1389956.0
11609144,21-Dec,TPE,台北市大安區大安路一段83巷,大安區仁愛里,190000,48,二個月,3800.0,,兩年,簡易裝潢,已辦,"25.0401973,121.5462575","25°02'24.7""N 121°32'46.5""E",106台北市大安區大安路一段,25.0401973,121.5462575,1F,6F,24419.36184067723,-1.9434139324837687,4153950.0
11732006,21-Dec,TPE,台北市士林區中山北路五段,士林區福林里,90000,30,面議,,,一年,高檔裝潢,已辦,"25.0953998,121.5274898","25°05'43.4""N 121°31'39.0""E",111台北市士林區中山北路五段577號,25.0953998,121.5274898,整棟,3F,1433.364351090113,-2.379690432351496,1359341.0
11858893,21-Dec,TPE,台北市大安區忠孝東路四段205巷,大安區建安里,230000,25,二個月,,,兩年,簡易裝潢,已辦,"25.0421610,121.5520280","25°02'31.8""N 121°33'07.3""E",106台北市大安區忠孝東路四段205巷7弄1號3樓,25.042161,121.552028,1F,7F,32731.53217965089,-1.9321270953113423,3039876.0
11596787,21-Dec,TPE,台北市萬華區峨眉街,萬華區西門里,380000,120,二個月,,,一年,中檔裝潢,已辦,"25.0427475,121.5077152","25°02'33.9""N 121°30'27.8""E",108台北市萬華區成都路11號,25.0427475,121.5077152,整棟,3F,26509.87919140661,-1.659900826861464,1282956.0
11817281,21-Dec,TPE,台北市萬華區成都路,萬華區西門里,65000,35,二個月,,,一年,簡易裝潢,已辦,"25.0434590,121.5037050","25°02'36.5""N 121°30'13.3""E",108台北市萬華區,25.043459,121.503705,整棟,2F,26509.87919140661,-1.659900826861464,1282956.0
11571321,21-Dec,TPE,台北市萬華區中華路一段,萬華區萬壽里,160000,35,二個月,,,兩年,簡易裝潢,已辦,"25.0436579,121.5083030","25°02'37.2""N 121°30'29.9""E",108台北市萬華區中華路一段124號,25.0436579,121.508303,整棟,1F,18289.4591152021,-2.330547523226419,1136466.0
11601763,21-Dec,TPE,台北市萬華區成都路,萬華區西門里,250000,20,面議,,,兩年,簡易裝潢,已辦,"25.0427952,121.5062866","25°02'34.1""N 121°30'22.6""E",108台北市萬華區成都路,25.0427952,121.5062866,1F,4F,26509.87919140661,-1.659900826861464,1282956.0
11571308,21-Dec,TPE,台北市萬華區西寧南路,萬華區萬壽里,450000,90,二個月,,,兩年,簡易裝潢,已辦,"25.0441270,121.5062210","25°02'38.9""N 121°30'22.4""E",108台北市萬華區西寧南路,25.044127,121.506221,整棟,3F,18289.4591152021,-2.330547523226419,1136466.0
11485160,21-Dec,TPE,台北市萬華區貴陽街二段,萬華區仁德里,70000,35,二個月,,,兩年,尚未裝潢,已辦,"25.0395072,121.5050176","25°02'22.2""N 121°30'18.1""E",108台北市萬華區貴陽街二段,25.0395072,121.5050176,1F,7F,43070.46737696541,-1.6207289192678775,1961003.0
11746946,21-Dec,TPE,台北市萬華區昆明街,萬華區萬壽里,250000,35,面議,,,3年,簡易裝潢,已辦,"25.0451167,121.5054148","25°02'42.4""N 121°30'19.5""E",108台北市萬華區昆明街92號,25.0451167,121.5054148,整棟,2F,18289.4591152021,-2.330547523226419,1136466.0
11444308,21-Dec,TPE,台北市萬華區成都路,萬華區西門里,150000,28,二個月,,,兩年,簡易裝潢,已辦,"25.0427400,121.5056240","25°02'33.9""N 121°30'20.3""E",108台北市萬華區成都路58號,25.04274,121.505624,1F,3F,26509.87919140661,-1.659900826861464,1282956.0
11788158,21-Dec,TPE,台北市萬華區武昌街二段,萬華區萬壽里,160000,100,二個月,,,兩年,尚未裝潢,已辦,"25.0450487,121.5056080","25°02'42.2""N 121°30'20.2""E",108台北市萬華區武昌街二段100號2樓,25.0450487,121.505608,整棟,5F,18289.4591152021,-2.330547523226419,1136466.0
11639057,21-Dec,TPE,台北市中正區天津街,中正區梅花里,98000,43,二個月,,,一年,簡易裝潢,已辦,"25.0474427,121.5223821","25°02'50.8""N 121°31'20.6""E",100台北市中正區天津街3巷9號,25.0474427,121.5223821,1F,5F,6926.62825598684,-1.1404555520498685,1922928.0
11562154,21-Dec,TPE,台北市萬華區中華路一段114巷,萬華區萬壽里,150000,35,二個月,,,兩年,簡易裝潢,已辦,"25.0439099,121.508136","25°02'38.1""N 121°30'29.3""E",108台北市萬華區,25.0439099,121.508136,1F,2F,18289.4591152021,-2.330547523226419,1136466.0
11539046,21-Dec,TPE,台北市中正區博愛路,中正區光復里,300000,120,二個月,,,兩年,尚未裝潢,已辦,"25.044033,121.511666","25°02'38.5""N 121°30'42.0""E",100台北市中正區博愛路67號,25.044033,121.511666,整棟,3F,12649.652578401554,-0.5278111110776547,1658650.0
11595910,21-Dec,TPE,台北市中正區武昌街一段22巷,中正區光復里,100000,15,面議,,,一年,尚未裝潢,未辦,"25.0423533,121.5115463","25°02'32.5""N 121°30'41.6""E",100台北市中正區博愛路115號7樓,25.0423533,121.5115463,1F,4F,12649.652578401554,-0.5278111110776547,1658650.0
11685265,21-Dec,TPE,台北市萬華區武昌街二段,萬華區福星里,200000,30,二個月,,,兩年,簡易裝潢,已辦,"25.0454650,121.5091690","25°02'43.7""N 121°30'33.0""E",108台北市萬華區,25.045465,121.509169,整棟,2F,23216.4529628721,-1.624845983796212,1612439.0
11606658,21-Dec,TPE,台北市中正區沅陵街,中正區光復里,45000,10,二個月,,,兩年,簡易裝潢,已辦,"25.0427460,121.5123010","25°02'33.9""N 121°30'44.3""E",10045台北市中正區衡陽路51號,25.042746,121.512301,1F,4F,12649.652578401554,-0.5278111110776547,1658650.0
11602994,21-Dec,TPE,台北市萬華區昆明街,萬華區萬壽里,300000,20,面議,,,2年,簡易裝潢,已辦,"25.0446550,121.5051949","25°02'40.8""N 121°30'18.7""E",108台北市萬華區昆明街98號,25.044655,121.5051949,1F,5F,18289.4591152021,-2.330547523226419,1136466.0
11843497,21-Dec,TPE,台北市萬華區峨眉街,萬華區西門里,110000,50,二個月,,,一年,簡易裝潢,已辦,"25.0442750,121.5041040","25°02'39.4""N 121°30'14.8""E",10844台北市萬華區峨眉街109-2號,25.044275,121.504104,1F,6F,26509.87919140661,-1.659900826861464,1282956.0
11856567,21-Dec,TPE,台北市松山區光復南路,松山區復建里,68000,20,二個月,820.0,,一年,簡易裝潢,已辦,"25.0463310,121.5572540","25°02'46.8""N 121°33'26.1""E",105台北市松山區光復南路46巷,25.046331,121.557254,1F,12F,55314.83038929333,-0.5561154943877729,2179635.0
11491756,21-Dec,TPE,台北市大同區承德路二段91巷,大同區光能里,38000,14,二個月,820.0,,一年,簡易裝潢,已辦,"25.0561903,121.5194127","25°03'22.3""N 121°31'09.9""E",103台北市大同區承德路二段91巷45-25,25.0561903,121.5194127,1F,11F,43157.00380037817,-0.956768936386195,1841575.0
11447588,21-Dec,TPE,台北市大安區新生南路三段,大安區龍坡里,75000,22,二個月,,,一年,簡易裝潢,已辦,"25.0251190,121.5344310","25°01'30.4""N 121°32'04.0""E",106台北市大安區新生南路三段10號,25.025119,121.534431,1F,7F,41471.136763587805,-0.647329410316851,3355350.0
11492944,21-Dec,TPE,台北市大安區信義路二段198巷,大安區永康里,39000,10,二個月,,,一年,簡易裝潢,已辦,"25.0335143,121.5286549","25°02'00.7""N 121°31'43.2""E",106台北市大安區信義路二段134號,25.0335143,121.5286549,1F,4F,31997.07455318371,-0.3879108995447892,2133014.0
11451635,21-Dec,TPE,台北市大安區永康街75巷,大安區錦安里,150000,41,二個月,,,一年,簡易裝潢,已辦,"25.0288977,121.5296245","25°01'44.0""N 121°31'46.7""E",106台北市大安區永康街52巷54號,25.0288977,121.5296245,1F,7F,40308.49735640168,-0.0066682694634205,4024522.0
11687311,21-Dec,TPE,台北市中山區北安路,中山區永安里,98000,25,二個月,,,兩年,中檔裝潢,未辦,"25.0806043,121.5483356","25°04'50.2""N 121°32'54.0""E",10491台北市中山區北安路,25.0806043,121.5483356,1F,4F,28488.723176912496,-1.0416240047484315,6266844.0
11858862,21-Dec,TPE,台北市南港區忠孝東路六段,南港區新光里,110000,40,二個月,,平面式停車位，已含租金內,兩年,簡易裝潢,已辦,"25.0499919,121.593149","25°02'60.0""N 121°35'35.3""E",115台北市南港區台5線422號,25.0499919,121.593149,1F,4F,2479.61084238802,-2.1604762753529334,1288046.0
11858859,21-Dec,TPE,台北市大安區忠孝東路四段,大安區建安里,400000,30,面議,,,兩年,簡易裝潢,已辦,"25.0417420,121.5503080","25°02'30.3""N 121°33'01.1""E",106台北市大安區忠孝東路四段三普企業大樓,25.041742,121.550308,1F,12F,32731.53217965089,-1.9321270953113423,3039876.0
11647454,21-Dec,TPE,台北市大安區通化街,大安區通化里,100000,10,面議,,,一年,尚未裝潢,已辦,"25.0320854,121.5543747","25°01'55.5""N 121°33'15.8""E",106台北市大安區通化街,25.0320854,121.5543747,1F,4F,52598.05455926029,-0.7276535600304463,2422355.0
11786012,21-Dec,TPE,台北市萬華區康定路253號,萬華區富福里,70000,28,二個月,,,一年,簡易裝潢,已辦,"25.0347916,121.5013084","25°02'05.3""N 121°30'04.7""E",108台北市萬華區康定路,25.0347916,121.5013084,1F,2F,30777.56994762269,-1.8281466517153195,1514932.0
11561250,21-Dec,TPE,台北市大安區通化街,大安區通化里,100000,10,面議,,,一年,尚未裝潢,已辦,"25.0320854,121.5543747","25°01'55.5""N 121°33'15.8""E",106台北市大安區通化街,25.0320854,121.5543747,1F,4F,52598.05455926029,-0.7276535600304463,2422355.0
