area,brand,name,addr,filter,long,lat,density_2021,ave_pop_growth,2019_income,village_rent,rating,comment
NTC,small,LE COQ 公雞咖啡,新北市三芝區北勢子45-16號,三芝區後厝里,121.4677103,25.2502885,308.8541971343713,-1.6945554856228136,560425.0,,4.3,2351.0
None,small,123,123,NoneNone,-95.9659268,36.7508424,,,,,2.8,15.0
TPE,small,Mimi's Cafe米米咖啡,100台北市中正區羅斯福路三段284巷15號,中正區文盛里,121.5315322,25.0158963,24170.67725848128,3.3676818985766133,1086607.0,4802.0,4.4,484.0
TPE,small,和本咖啡,台北市中正區汀州路一段271號,中正區永功里,121.5134423,25.0264922,44572.88269231561,-1.0393707101664282,2269760.0,1323.0,4.5,169.0
TPE,small,山山來茶-民生店,台北市松山區民生東路三段130巷7弄5號1樓,松山區松基里,121.546555,25.056685,21150.871349328656,-0.9991871032571265,2911446.0,3101.0,4.3,73.0
NTC,small,田納州咖啡坊,新北市土城區學府路二段25-1號,土城區明德里,121.449217,24.9817458,36219.50270911766,-0.2343267106451533,2208144.0,1058.0,4.8,226.0
NTC,small,KINO KINO CAFE,新北市板橋區倉後街6-2號一樓,板橋區赤松里,121.4558609,25.0087949,63496.32985048773,7.09195444391549,274539.0,1500.0,4.4,193.0
TPE,small,入內咖啡,台北市中山區松江路259巷6號,中山區松江里,121.533872,25.0594612,33570.083333341936,-1.3080094299967668,2988501.0,1718.0,4.6,71.0
NTC,small,Reversion_反轉點•咖啡,新北市新莊區龍安路254巷1號,新莊區南港里,121.4213699,25.0192575,46306.66536994098,-0.9329235669840528,1256619.0,3064.0,4.4,404.0
TPE,small,Patch Cafe 補丁咖啡,104台北市中山區德惠街20號1樓,中山區圓山里,121.5252508,25.0666155,6815.778207816072,-1.1247869385799212,1550998.0,1772.0,4.7,83.0
TPE,small,咖啡學人-老傑克 The Cafeist & Old Jack,100台北市中正區金門街4號,中正區頂東里,121.5244442,25.0229196,49837.69268056392,-1.2858018819649577,2652823.0,2666.0,4.6,213.0
TPE,small,孖空間 zi space,台北市大同區大龍街231號2樓(大塊肉羹樓上),大同區至聖里,121.5159395,25.0708827,34161.35139064609,-1.824902108387624,2667975.0,1168.0,4.8,46.0
TPE,small,馬札羅咖啡培,105台北市松山區民生東路五段69巷17號,松山區東榮里,121.558078,25.059519,31155.173777128584,-0.878431978362304,4853375.0,3193.0,4.6,159.0
TPE,small,KiOSK,台北市中山區新生北路一段40號,中山區正守里,121.5314104,25.0462835,28945.71672500701,0.0185107667203846,1491526.0,2391.0,4.4,787.0
TPE,small,狗熊咖啡店,台北市內湖區內湖路一段391號,內湖區麗山里,121.5702395,25.0819613,36080.35939002989,-0.5595252527257344,2651133.0,2699.0,4.1,113.0
TPE,small,Moi Cafe,臺北市大同區承德路一段一號二樓,大同區建明里,121.5171935,25.049308,21679.756337171104,-2.6617841592189606,1336075.0,2040.0,3.9,750.0
NTC,small,路邊的卡夫卡,淡水區仁愛街18巷18號 新北市,淡水區幸福里,121.4472099,25.1702364,7488.467797288967,-1.8294361040531728,945955.0,2051.0,4.6,134.0
TPE,small,小林珈琲店,臺北市中山區復興北路430巷6號,中山區下埤里,121.5435589,25.0633208,38503.65418749661,-1.3123020568327406,3172818.0,2459.0,4.8,101.0
TPE,small,孵咖啡-孵咖啡洋行,103台灣台北市大同區迪化街一段 328 號一樓,大同區南芳里,121.5091574,25.0620711,18598.185065293248,-1.025135906954174,1325219.0,1753.0,4.4,267.0
TPE,small,安納塔夏,台北市內湖區內湖路二段152號,內湖區港富里,121.5827252,25.0797395,26749.913214832457,-1.0082892651901432,3952913.0,2698.0,4.5,181.0
TPE,small,SUSU Coffee蘇蘇咖啡,台北市南港區東新街80巷12弄2號,南港區成福里,121.5871711,25.045495,14755.715456198084,-1.5308253417478066,2823140.0,,4.5,159.0
TPE,small,虎記商行,台北市中正區寧波東街1-1號,中正區新營里,121.519413,25.031921,62552.746263419474,-1.2600844087513754,5043797.0,2472.0,4.5,603.0
TPE,small, 亞姆貝妮 Family Café,台北市敦化北路145巷5號1樓,松山區中華里,121.5495031,25.0537812,33991.447492751264,-0.2412939224685365,4211157.0,4385.0,4.4,127.0
TPE,small,TapLife Cafe & Studio,台北市信義區松德路106號1樓,信義區安康里,121.574955,25.037717,21773.60486066081,-0.941526042059119,8391668.0,2173.0,4.7,71.0
TPE,small,古8咖啡,台北市中正區和平西路一段15號,中正區南福里,121.5213075,25.027053,50312.98643856121,2.2103527210949254,6110280.0,2127.0,4.7,16.0
TPE,small,公園咖啡 Le Park,台北市中山區遼寧街146號,中山區復華里,121.5420016,25.053851,21224.91595284512,-0.4143777498369398,2723005.0,2451.0,4.4,905.0
TPE,small,北風社,10353台北市大同區赤峰街47巷18號2樓,大同區光能里,121.5201498,25.0552544,43157.00380037817,-0.956768936386195,1841575.0,4300.0,4.5,271.0
TPE,small,SweetWater,台北市松山區民生東路五段63號1樓,松山區東榮里,121.558036,25.058632,31155.173777128584,-0.878431978362304,4853375.0,3193.0,4.6,93.0
TPE,small,大山咖啡店,110台北市信義區莊敬路423巷2弄1號,信義區三張里,121.566793,25.027615,30014.71087611474,-1.33597831846215,4064796.0,2673.0,4.6,370.0
TPE,small,LN.180,台北市中山區濱江街180巷6弄2號,中山區大佳里,121.53839,25.072068,837.7417496445104,-1.774677889157002,272565.0,,0.0,0.0
TPE,small,海邊的卡夫卡 Kafka by the Sea,台北市中正區羅斯福路三段244巷2號2樓,中正區文盛里,121.531441,25.017213,24170.67725848128,3.3676818985766133,1086607.0,4802.0,4.5,619.0
NTC,small,拎咖啡,247新北市蘆洲區民族路341號,蘆洲區水湳里,121.4728844,25.0918952,43323.8278910032,-0.0335518259820292,2809315.0,1809.0,4.8,104.0
TPE,small,Taste Cafe,104台灣台北市中山區雙城街43巷16號,中山區圓山里,121.5253412,25.0673961,6815.778207816072,-1.1247869385799212,1550998.0,1772.0,4.7,170.0
NTC,small,咖啡老度CAFELADOO,新北市瑞芳區深澳路189-8號,瑞芳區深澳里,121.820556,25.1342879,657.0307626229372,-0.6441896457187883,157209.0,,4.5,204.0
TPE,small,共楽,台北市大同區赤峰街22號1樓,大同區光能里,121.5196056,25.0560244,43157.00380037817,-0.956768936386195,1841575.0,4300.0,3.5,817.0
NTC,small,M式烘豆所咖啡館,新北市中和區連城路89巷18號1樓,中和區連城里,121.4972157,24.9990218,50050.37377619136,-0.6377524323997334,1890391.0,1530.0,4.7,34.0
TPE,small,馬汀咖啡館,台北市大安區大安路一段202號,大安區仁慈里,121.5459212,25.0348294,47650.26670549039,-0.1075774855597029,3559340.0,1825.0,4.3,138.0
TPE,small,R9 cafe (百花台),103台北市大同區赤峰街41巷13號,大同區光能里,121.5203587,25.0549046,43157.00380037817,-0.956768936386195,1841575.0,4300.0,4.3,3108.0
TPE,small,薄荷夜 Peppermint Night Cafe,100台北市中正區師大路138號,中正區頂東里,121.526927,25.021013,49837.69268056392,-1.2858018819649577,2652823.0,2666.0,4.2,263.0
TPE,small,James House,台北市大安區安和路一段127巷5號,大安區敦煌里,121.552982,25.034697,48961.44810521408,-1.0417644500814691,3637929.0,2037.0,4.7,265.0
TPE,small,光景 SCENE SELECT,台北市松山區健康路11-1號,松山區中華里,121.552365,25.053223,33991.447492751264,-0.2412939224685365,4211157.0,4385.0,4.4,690.0
TPE,small,拾米屋,台北市北投區大同街153號1號倉庫,北投區長安里,121.499007,25.136091,31029.757527630773,-0.879984836740603,2194717.0,2645.0,4.2,1056.0
TPE,small,仙笛咖啡,台北市士林區福港街292號,士林區福華里,121.5177931,25.0825395,42133.51926609651,-1.9686859923464968,1593719.0,1874.0,4.4,113.0
TPE,small,JOMO Coffee 大龍店,103台北市大同區大龍街91巷17-1號,大同區斯文里,121.5169946,25.0674038,45736.56980588944,-5.388946385664273,1575265.0,1882.0,4.9,114.0
TPE,small,貓妝自家烘焙咖啡館,台北市大同區長安西路64號,大同區建明里,121.5196987,25.050192,21679.756337171104,-2.6617841592189606,1336075.0,2040.0,4.3,804.0
TPE,small, 神農市場MAJI FOOD & DELI,台北市中山區玉門街1號,中山區圓山里,121.5217539,25.0703276,6815.778207816072,-1.1247869385799212,1550998.0,1772.0,4.1,781.0
TPE,small,Our time Cafe Resturant時光・我們的,台北市松山區敦化北路155巷91號,松山區中華里,121.5517354,25.0541345,33991.447492751264,-0.2412939224685365,4211157.0,4385.0,4.2,474.0
TPE,small,後站咖啡 Rear Station Café,103台北市大同區重慶北路一段31號1F,大同區建明里,121.5137985,25.0505564,21679.756337171104,-2.6617841592189606,1336075.0,2040.0,4.4,95.0
TPE,small,1+1 Together Republic Cafe,台北市中山區中山北路二段26巷10-1號,中山區民安里,121.521799,25.053919,19806.234806991262,-1.4481974642719977,1982235.0,3818.0,4.2,230.0
TPE,small,晴空巷, 105台灣台北市松山區民生東路五段137巷11號,松山區東榮里,121.561345,25.05967,31155.173777128584,-0.878431978362304,4853375.0,3193.0,4.2,511.0
TPE,small,苒冉小時光,台北市南港區興中路28巷5號,南港區南港里,121.6068883,25.0556703,16544.553038536433,0.6917206349828546,2200618.0,2609.0,4.5,238.0
NTC,small,聊國咖啡烘焙館,241新北市三重區重新路三段204號,三重區光明里,121.490131,25.058537,30398.232620178205,-0.7068675359999037,2289865.0,1275.0,4.2,486.0
NTC,small,樹男咖啡。TreemanCafe,新北市淡水區民生路52巷8號,淡水區民生里,121.4621245,25.1375666,3836.55023774167,-0.1555168702716732,2456064.0,1403.0,4.4,638.0
TPE,small,Oasis Coffee Roasters,106台北市大安區信義路四段199巷7-3號,大安區敦安里,121.5517744,25.0340477,36504.079884274535,-0.9971817850142598,4242354.0,2124.0,4.6,332.0
NTC,small,Partik Coffee  &Roaster,新北市板橋區重慶路139巷7號1樓,板橋區福星里,121.4631416,25.0046381,26686.498206553344,-1.4155087423090982,1189520.0,897.0,4.7,106.0
TPE,small,莎蜜coffee民生西路店,台北市大同區民生西路162號,大同區星明里,121.517884,25.057179,40001.35759066739,-1.0928858525466247,2292458.0,3969.0,3.5,20.0
NTC,small,Third Place Coffee 第三好去處咖啡,新北市淡水區民生路93號,淡水區民生里,121.463827,25.1384114,3836.55023774167,-0.1555168702716732,2456064.0,1403.0,4.7,131.0
NTC,small,等一個人咖啡Cafe.Waiting.Love 淡水店,新北市淡水區觀海路201號,淡水區新興里,121.4403279,25.1812382,46091.48917459324,0.7630114995847759,2098410.0,,4.4,91.0
TPE,small,貝克宅 Roasting House - Beckhome Roasting House,104台灣台北市中山區南京東路三段89巷5弄4號,中山區復華里,121.539189,25.0527797,21224.91595284512,-0.4143777498369398,2723005.0,2451.0,4.4,593.0
TPE,small,慕欐爾咖啡餐館,台北市文山區木柵路一段160號,文山區華興里,121.5519686,24.9876274,14807.64640036771,-0.4432083531933213,4149160.0,1951.0,4.5,141.0
TPE,small,六丁目cafe,台北市松山區新中街6巷7號,松山區介壽里,121.56095,25.0583038,32891.66914563871,-1.073180848594513,2407651.0,5312.0,4.6,1130.0
TPE,small,HEY CAFE,10491台北市中山區中山北路一段33巷28號,中山區正得里,121.52236,25.048611,24953.495137385096,-0.8080099136045386,1859218.0,2674.0,4.1,455.0
TPE,small,漫拾,103台北市大同區承德路一段68-1號,大同區建泰里,121.51719,25.052224,30955.766105813625,-1.645254118838431,1562629.0,3465.0,4.0,256.0
TPE,small, 和茗甘味處,106台灣台北市大安區金華街221號,大安區龍安里,121.529347,25.029831,47798.29323986916,-0.156589641437795,4231126.0,3846.0,4.1,541.0
TPE,small,阿特思咖啡,台北市松山區八德路三段192號,松山區復建里,121.556141,25.04787,55314.83038929333,-0.5561154943877729,2179635.0,1322.0,4.4,195.0
TPE,small,雨。一人 Single Rain Casa de Café y Té,台北市大安區建國南路一段286巷39號,大安區民炤里,121.5355902,25.0360439,32107.397188630363,-0.26806778685969,5999670.0,1822.0,4.7,54.0
TPE,small, 象牙紅,台北市中山區長春路6號1樓,中山區康樂里,121.5232423,25.0548525,16829.53899042861,-0.1775897092349006,1127700.0,3179.0,4.3,112.0
NTC,small,成真咖啡 新北環球板車店,220新北市板橋區縣民大道二段七號二樓,板橋區福丘里,121.46384,25.01449,20359.21107721245,0.4416789044410674,3018264.0,2155.0,4.5,737.0
TPE,small,剛好cafe Ganghao cafe,112台北市北投區育仁路64-1號1樓,北投區大同里,121.498268,25.133587,8830.866087816092,-2.87752031187809,2169240.0,2378.0,4.8,72.0
TPE,small,C2 Café C'est la vie,台北市大安區敦化南路一段236巷16號,大安區仁愛里,121.5477504,25.0404581,24419.36184067723,-1.9434139324837687,4153950.0,4279.0,4.6,127.0
TPE,small,擺渡咖啡,台北市大同區延平北路二段203號,大同區延平里,121.511565,25.059521,45347.02320759156,-1.171617071394785,1338553.0,1884.0,4.3,439.0
TPE,small,聞豆奇,台北市信義區莊敬路391巷1弄2號,信義區三張里,121.565603,25.028009,30014.71087611474,-1.33597831846215,4064796.0,2673.0,3.8,164.0
TPE,small,Picnic 野餐咖啡,台北市大安區溫州街75號,大安區大學里,121.533063,25.0203599,45612.20539650289,-0.2215433181810648,4643860.0,1541.0,4.4,923.0
TPE,small,4MANO CAFFÉ X classic,104台北市中山區中山北路二段39巷3號B2,中山區康樂里,121.524244,25.0541778,16829.53899042861,-0.1775897092349006,1127700.0,3179.0,4.2,203.0
TPE,small,Java Bird Coffee 禾雀咖啡工作室,台北市大安區通化街251號,大安區法治里,121.5527898,25.0259532,40317.18123227936,-1.2649481516168255,2187175.0,2030.0,4.7,180.0
TPE,small,太陽咖啡,士林區中山北路七段127號,士林區天母里,121.5318547,25.1229002,3632.6080841224352,-1.2607872904674653,4033011.0,,4.3,57.0
NTC,small,艾格爾咖啡,新北市板橋區宏國路53號,板橋區江翠里,121.4685337,25.0319502,37971.915202464814,0.9044671439022286,1401387.0,2123.0,5.0,1.0
TPE,small,圖貝塔極品咖啡,106台灣台北市大安區泰順街60巷10號,大安區古風里,121.5304376,25.0222695,40344.58381228658,-0.221826238101519,3005896.0,4103.0,4.7,162.0
TPE,small,馬克老爹天母門市,台北市士林區天母東路50巷22-2號,士林區天福里,121.5333974,25.1170501,31858.90012502573,-0.5995128537852779,2811877.0,1905.0,4.4,170.0
NTC,small,藍色微光 One Earth Café,板橋區文化路二段225巷72弄60號,板橋區文化里,121.4689321,25.0297393,26181.10594559684,-0.6193935454543869,1137387.0,2427.0,0.0,0.0
TPE,small,咖啡原味,台北市安東街2-5號,中山區埤頭里,121.5416156,25.0467204,18172.88568629984,-2.5247991176081896,1403888.0,3744.0,4.3,28.0
TPE,small,KOKU café 榖珈琲,106台北市大安區大安路一段175巷6號,大安區德安里,121.5464474,25.036374,39143.25089962484,-1.143844445436478,3570412.0,3896.0,4.0,1278.0
TPE,small,PIQUE NIQUE Cafe 野餐咖啡館,台北市北投區中央北路三段65號,北投區桃源里,121.4846265,25.137795,5070.704974422276,-1.6217949808627008,2059290.0,750.0,4.3,277.0
TPE,small,楓露find the life kitchen,台北市南京東路三段8號二樓,中山區力行里,121.5372945,25.0517519,21085.12931049232,0.0006004314568652,3990206.0,2892.0,4.0,814.0
TPE,small,PAPER ST. Coffee Company,台北市中正區八德路一段28號1樓,中正區梅花里,121.530227,25.043601,6926.62825598684,-1.1404555520498685,1922928.0,4709.0,4.1,623.0
TPE,small,瑪黑家居 x P&T柏林茶館 中山店,110台北市中山區中山北路二段36巷18號,中山區民安里,121.5215294,25.0541854,19806.234806991262,-1.4481974642719977,1982235.0,3818.0,4.4,1078.0
TPE,small,咖啡鴨(關渡自然園區附設),台北市北投區關渡路55號,北投區關渡里,121.469241,25.119413,6855.853133949717,-0.9297796668640352,3854213.0,,4.3,3917.0
TPE,small,達文西咖啡daVinciCoffee,台北市中正區和平西路一段77號,中正區南福里,121.5184657,25.0268476,50312.98643856121,2.2103527210949254,6110280.0,2127.0,4.6,331.0
TPE,small,LA BAMBINA,103台北市大同區長安西路182號,大同區建明里,121.5158239,25.051066,21679.756337171104,-2.6617841592189606,1336075.0,2040.0,4.3,52.0
NTC,small,麋所咖啡飲啤館 MeetSoul Coffee,新北市新莊區公園路8-2號,新莊區立德里,121.4476401,25.0387717,9314.219668186464,-1.3878777397977902,766227.0,,4.3,67.0
TPE,small,保安捌肆,台北市大同區保安街84號,大同區延平里,121.5118036,25.0588833,45347.02320759156,-1.171617071394785,1338553.0,1884.0,4.2,490.0
TPE,small,咖啡小自由libero coffee,台北市大安區金華街243巷1號,大安區福住里,121.530619,25.0300251,46562.18274987261,-0.2870694429470669,3835015.0,4947.0,4.1,632.0
TPE,small,湛盧咖啡 瑞光館,台北市內湖區瑞光路587號,內湖區西湖里,121.5678322,25.079599,15663.485203708558,-2.015517407925005,2656491.0,2370.0,4.3,873.0
TPE,small,摩根咖啡,台北市中山區遼寧街115號,中山區力行里,121.5417979,25.0513528,21085.12931049232,0.0006004314568652,3990206.0,2892.0,3.9,52.0
NTC,small,白鹿咖啡,新北市板橋區館前東路156巷35號1樓,板橋區國泰里,121.464751,25.006805,39060.14244048469,0.1269243007072577,1106537.0,,4.4,219.0
TPE,small,Fika Fika Cafe A13,110台北市信義區松仁路58號,信義區西村里,121.5676666,25.0368521,11068.765051709444,-1.2116072327724936,1865725.0,2238.0,4.4,333.0
NTC,small,Aspoon Aspoon阿本紅蔘咖啡館（新莊宏匯廣場店）,242新北市新莊區新北大道四段3號2樓,新莊區中原里,121.4485855,25.0599407,18080.65457050882,6.302151826533331,3893342.0,1276.0,4.9,650.0
NTC,small,傑焙克Jayback鮮烘咖啡,新北市新莊區民安路188巷5號,新莊區八德里,121.4247951,25.0230568,58151.81839035545,-0.8525446861229616,666388.0,2465.0,4.7,37.0
TPE,small, 塔吉特信義人文會館,台北市信義區莊敬路423巷1弄2號,信義區三張里,121.5667068,25.0276104,30014.71087611474,-1.33597831846215,4064796.0,2673.0,4.1,566.0
TPE,small,TAV Cafe 藝術村餐坊,台北市中正區北平東路7號,中正區梅花里,121.522344,25.0468581,6926.62825598684,-1.1404555520498685,1922928.0,4709.0,3.9,241.0
TPE,small,忈人咖啡,台北市信義區莊敬路289巷4弄24號,信義區景新里,121.5636471,25.0284562,24066.68294620556,-0.8379766696634464,3119196.0,3591.0,4.7,154.0
TPE,small,伯朗咖啡館中山二店,台北市中山區中山北路一段106之1號 (長安西路口),中山區民安里,121.5212981,25.0496708,19806.234806991262,-1.4481974642719977,1982235.0,3818.0,3.9,660.0
NTC,small,吃人說夢,新北市 三峽鎮中山路171號,三峽區鳶山里,121.364276,24.936457,2184.3630028759185,-0.2187451610530318,2360907.0,1183.0,4.6,237.0
TPE,small,書與咖啡,台北市南港區研究院路二段7-8號,南港區中研里,121.615611,25.0468159,10272.320224086365,-0.7063616294252857,3718581.0,,4.6,286.0
TPE,small,Firewood cafe,台北市中正區同安街20號,中正區頂東里,121.522351,25.025068,49837.69268056392,-1.2858018819649577,2652823.0,2666.0,4.3,513.0
NTC,small,Merci vielle,府中路50號2樓,板橋區赤松里,121.457136,25.009567,63496.32985048773,7.09195444391549,274539.0,1500.0,4.5,577.0
TPE,small,庫亞斯咖啡烘焙屋,台北市中山區北安路621巷35號,中山區大直里,121.547304,25.083094,14193.57851356997,-1.957954611540528,3928563.0,1721.0,4.7,95.0
TPE,small,黑湯咖啡,台北市大同區昌吉街78號,大同區蓬萊里,121.5157901,25.0657969,31964.52595749854,-1.030724415346255,2016005.0,2391.0,4.4,68.0
TPE,small,咖啡黑潮 Cafe Kuroshio,台北市大安區和平東路一段141巷9-1號,大安區龍泉里,121.5306128,25.0278473,54874.388741148825,1.4411007152942634,2643091.0,3410.0,4.4,449.0
TPE,small,新月藝文沙龍,台北市中山區天津街25號,中山區正得里,121.5227017,25.0485478,24953.495137385096,-0.8080099136045386,1859218.0,2674.0,3.9,95.0
NTC,small,彭彭咖啡商行,新北市三重區捷運路19巷23號,三重區重明里,121.485033,25.057496,29782.347200332777,0.7861255457833227,1113092.0,1909.0,4.4,22.0
TPE,small,Out of office 不在辦公室,台北市忠孝東路五段之17號之3B1,信義區興雅里,121.5655369,25.0413556,22399.06076647384,-2.131715641858293,2435957.0,5774.0,4.3,1539.0
TPE,small,Caffè Le MANI 琢手咖啡,台北市內湖區民權東路六段234-5號,內湖區湖興里,121.6007513,25.0668336,15753.51245015254,-1.325484516082668,3030592.0,1621.0,4.5,844.0
TPE,small,點亮咖啡 The Lightened,台北市大安區復興南路二段332號,大安區龍淵里,121.543205,25.022891,58623.91922778076,-0.5701345177185531,4839859.0,1767.0,4.4,288.0
NTC,small,沒有特別計畫cafe,新北市淡水區中山北路一段207巷37弄1號,淡水區新興里,121.4431032,25.1792529,46091.48917459324,0.7630114995847759,2098410.0,,4.3,693.0
NTC,small,Mr.George & J's Coffee Alley,新北市淡水區北新路169巷7號,淡水區正德里,121.4499698,25.1797154,46705.74712622092,0.7152865183527091,1284751.0,,4.7,90.0
TPE,small,Geesaa咖啡體驗館 三創店,台北市中正區市民大道三段2號,中正區梅花里,121.5311294,25.0454897,6926.62825598684,-1.1404555520498685,1922928.0,4709.0,4.9,807.0
TPE,small,Beans & Coffee,台北市大同區承德路三段136號,大同區斯文里,121.5181588,25.0676578,45736.56980588944,-5.388946385664273,1575265.0,1882.0,4.9,75.0
TPE,small, SoulOut Showroom Cafe 索奧咖啡,台北市中山區中山北路二段26巷29號,中山區民安里,121.5208404,25.0540518,19806.234806991262,-1.4481974642719977,1982235.0,3818.0,4.3,4313.0
TPE,small,harbor market,南港區重陽路504巷1弄2號,南港區三重里,121.6125034,25.0604493,7451.3328837748495,1.368015199290292,5225294.0,2335.0,4.6,154.0
TPE,small,nonni cafe自然幸福咖啡,臺北市信義區景雲街22-1號,信義區六合里,121.5737728,25.0193702,5168.060287636808,-1.2032194290487443,3470802.0,,4.2,11.0
TPE,small,Cans Coffee 罐頭珈琲（永久停業）,台北市中山區中原街4號,中山區中原里,121.5287204,25.0554668,30450.17745388353,-0.3330512454217486,2407438.0,3926.0,3.6,1009.0
NTC,small,山波,新北市淡水區新民街180巷7弄43號,淡水區新民里,121.437125,25.1796134,33328.74537875395,-0.0120057419316162,1410241.0,1301.0,4.5,338.0
TPE,small,divadlo 捷克公寓,台北市信義區崇德街81巷6號,信義區黎順里,121.555414,25.024467,20686.3213333314,-1.9972378634456929,1702836.0,2320.0,4.6,238.0
TPE,small,WellMore維摩甜點,台北市民生東路三段113巷25弄4號,松山區民有里,121.5464541,25.059375,32173.69790922893,-1.48568348970007,5637140.0,3369.0,4.8,40.0
NTC,small,大人的甜點,新北市永和區安樂路62號,永和區潭安里,121.5149595,24.9980894,62466.139924929405,-1.3345918967678858,1550098.0,1650.0,4.3,851.0
TPE,small,豆咖啡 Bean Cafe,台北市北投區稻香路79之2號,北投區稻香里,121.4895043,25.1406887,5001.765182482111,-1.4258498499637304,1628554.0,,4.5,210.0
TPE,small,露邸斯海姆,115台北市南港區研究院路一段59號,南港區新富里,121.61647,25.0530488,22287.04804524885,-2.337074519703168,1321008.0,2550.0,4.3,559.0
TPE,small,這間咖啡,台北市大安區信義路四段30巷39號,大安區住安里,121.5447824,25.0318207,37166.86616201101,-2.460769920344659,2335518.0,3220.0,4.3,635.0
TPE,small,Jardin Z芝山園咖啡,台北市士林區雨聲街63號,士林區名山里,121.5284946,25.1032273,18340.980122306664,-1.0936914781531768,3221059.0,1632.0,4.0,1.0
TPE,small,In Natural Coffee 陽光夏,台北市中正區衡陽路15號,中正區黎明里,121.513482,25.04241,5734.29678372022,0.5857702086999723,1631191.0,3884.0,4.6,381.0
TPE,small,Coffto 咖兔現烘咖啡館,115台北市南港區興華路8號,南港區東明里,121.6059842,25.0545965,18109.99350355522,5.35298623821879,2265416.0,1120.0,4.7,11.0
NTC,small,wow cafe', 新北市深坑區昇高坑路30號,深坑區昇高里,121.6273833,25.000061,254.240855808182,-0.2556750023371634,499748.0,,4.6,135.0
TPE,small,石尚撒哈拉店(駱駝區),臺北市文山區新光路二段30號,文山區萬興里,121.5810358,24.9983469,2935.045209965007,-0.5960606859766848,4072411.0,1500.0,3.8,21.0
TPE,small,雨想說 咖啡 民藝,103台北市大同區迪化街一段292號,大同區南芳里,121.5092106,25.0612167,18598.185065293248,-1.025135906954174,1325219.0,1753.0,4.4,9.0
NTC,small,稜角室,新北市板橋區光武街8號,板橋區聯翠里,121.4680365,25.0251214,56292.44293955544,-0.5225774969770687,1449202.0,2549.0,4.0,317.0
TPE,small,Light & Cafe,台北市內湖區行愛路77巷65號1樓,內湖區湖元里,121.5830405,25.0636321,2354.8240154726204,-1.6090779492294278,2436938.0,1575.0,4.5,89.0
NTC,small,草帽烘豆坊,新北市板橋區板新路149號,板橋區香丘里,121.4699538,25.0154959,43082.79641176686,0.4849246046591204,1019786.0,3060.0,4.2,59.0
TPE,small,珈啡所在Coffee field,台北市大同區承德路三段51巷22號,大同區蓬萊里,121.5188216,25.0640019,31964.52595749854,-1.030724415346255,2016005.0,2391.0,5.0,23.0
NTC,small,阿達阿永咖啡廳 沐夏店,235新北市中和區工專路32號,中和區華新里,121.5067641,24.9816339,24288.538899682942,1.571099290766783,1947108.0,,4.4,208.0
TPE,small,享咖啡,台北市大安區仁愛路四段71巷11號,大安區仁愛里,121.5471174,25.0387309,24419.36184067723,-1.9434139324837687,4153950.0,4279.0,4.3,161.0
TPE,small,Fujin Tree 華山店,台北市中正區八德路一段1號 中1A,中正區梅花里,121.5294408,25.0441499,6926.62825598684,-1.1404555520498685,1922928.0,4709.0,3.9,967.0
TPE,small,呆待咖啡 DD coffee,台北市萬華區西園路一段282巷6號,萬華區富福里,121.499061,25.033589,30777.56994762269,-1.8281466517153195,1514932.0,2617.0,4.6,260.0
TPE,small,一席/Alone Together（已停業）,台北市大安區延吉街294號,大安區光信里,121.5572524,25.0333303,57255.34162721282,-1.347133175535845,4260737.0,2077.0,4.9,104.0
TPE,small,Beutii Kitchen,台北市中山區市民大道三段2號4樓,中正區梅花里,121.5311294,25.0454897,6926.62825598684,-1.1404555520498685,1922928.0,4709.0,4.9,8.0
TPE,small,聞山咖啡 永春有貓店,台北市信義區忠孝東路五段372巷27弄73號-1,信義區廣居里,121.576356,25.039891,46898.13343764388,-1.934711930954099,3566973.0,2407.0,4.6,535.0
NTC,small,馬里咖啡,新北市樹林區中興街2號,樹林區樹西里,121.420643,24.9894749,35662.72982181796,-0.8008798351136844,1579911.0,1130.0,4.5,118.0
TPE,small,BeansLab coffee 豆研咖啡館,臺北市大安區辛亥路二段171巷6弄6號,大安區龍淵里,121.5408554,25.0219062,58623.91922778076,-0.5701345177185531,4839859.0,1767.0,4.7,210.0
TPE,small,5sensescafe-萬芳店,台北市文山區興隆路三段112巷2弄25號,文山區興得里,121.5562851,24.9993494,9587.564505289612,-1.0138290215939705,2083801.0,2381.0,4.1,477.0
TPE,small,腦咖 CAFFE BRAIN,台北市南港區昆陽街58號,南港區西新里,121.592773,25.0526489,10184.807497786633,-1.7940145710829023,1574834.0,1424.0,4.7,171.0
TPE,small,艾斯糖 S Don Coffee,台北市大安區新生南路一段97巷13號,大安區民輝里,121.5349452,25.0412685,19754.7216469443,-1.6745114149710656,4878840.0,2386.0,4.3,60.0
TPE,small,時行,台北市大同區延平北路二段61巷22號,大同區朝陽里,121.5123799,25.0554812,42734.80695337414,-0.971693868007062,1696684.0,1905.0,5.0,2.0
TPE,small,whatslife.studio,松江路431巷26-1號,中山區行政里,121.5349701,25.065472,41269.023307441785,-1.436663756832394,2008243.0,1544.0,0.0,0.0
NTC,small,木木商號【Moon Moon Coffee】,新北市板橋區三民路二段62號,板橋區九如里,121.4791584,25.017425,41610.84078890314,-0.1667574905697281,659280.0,2535.0,4.7,224.0
