年,月,排名,隸屬區,里,鄰數,戶數,男,女,合計
110,11,969,石門區,茂林里,11,208,335,288,623
110,11,970,淡水區,中和里,11,220,356,263,619
110,11,971,三芝區,店子里,14,255,340,275,615
110,11,972,金山區,永興里,15,233,323,290,613
110,11,973,鶯歌區,建德里,8,218,337,269,606
110,11,974,烏來區,信賢里,9,197,284,312,596
110,11,975,三芝區,圓山里,12,213,327,254,581
110,11,976,金山區,豐漁里,9,171,290,277,567
110,11,977,三峽區,金圳里,12,229,318,220,538
110,11,978,三芝區,橫山里,19,224,295,216,511
110,11,979,金山區,和平里,8,190,244,254,498
110,11,980,金山區,萬壽里,8,183,237,259,496
110,11,981,雙溪區,雙溪里,19,224,244,243,487
110,11,982,貢寮區,吉林里,19,249,298,183,481
110,11,983,瑞芳區,濂洞里,20,251,221,257,478
110,11,984,瑞芳區,猴硐里,12,198,263,212,475
110,11,985,平溪區,石底里,10,211,233,217,450
110,11,986,瑞芳區,永慶里,13,226,236,211,447
110,11,987,瑞芳區,基山里,15,213,230,216,446
110,11,988,坪林區,石𥕢里,9,196,236,209,445
110,11,989,萬里區,崁脚里,14,172,222,221,443
110,11,990,平溪區,東勢里,10,244,253,178,431
110,11,991,石碇區,豐田里,7,211,246,180,426
110,11,992,貢寮區,龍崗里,12,179,243,181,424
110,11,993,淡水區,新生里,13,220,185,236,421
110,11,994,石碇區,石碇里,9,172,224,195,419
110,11,995,雙溪區,外柑里,17,216,240,169,409
110,11,996,金山區,兩湖里,7,137,222,184,406
110,11,997,平溪區,薯榔里,10,203,223,164,387
110,11,998,三重區,德厚里,6,171,178,199,377
110,11,999,雙溪區,共和里,13,184,196,174,370
110,11,1000,雙溪區,長源里,20,188,218,150,368
110,11,1001,瑞芳區,新山里,11,178,198,167,365
110,11,1002,雙溪區,三港里,17,176,213,151,364
110,11,1003,汐止區,信望里,14,165,188,160,348
110,11,1004,平溪區,南山里,9,191,209,135,344
110,11,1005,瑞芳區,頌德里,10,173,181,160,341
110,11,1006,雙溪區,三貂里,20,151,189,143,332
110,11,1007,石碇區,豐林里,5,118,179,152,331
110,11,1008,中和區,橫路里,7,124,169,159,328
110,11,1009,三芝區,八賢里,10,135,182,146,328
110,11,1010,瑞芳區,石山里,13,178,178,150,328
110,11,1011,三峽區,三峽里,10,126,186,138,324
110,11,1012,石碇區,彭山里,6,159,181,142,323
110,11,1013,石門區,乾華里,7,145,186,136,322
110,11,1014,瑞芳區,崇文里,10,162,160,147,307
110,11,1015,瑞芳區,濂新里,10,128,143,160,303
110,11,1016,鶯歌區,東湖里,10,134,151,129,280
110,11,1017,石碇區,光明里,5,143,156,117,273
110,11,1018,瑞芳區,弓橋里,8,130,155,117,272
110,11,1019,瑞芳區,南雅里,9,93,139,130,269
110,11,1020,平溪區,平溪里,10,128,149,117,266
110,11,1021,瑞芳區,光復里,14,131,142,108,250
110,11,1022,平溪區,菁桐里,11,124,138,111,249
110,11,1023,平溪區,白石里,13,114,135,113,248
110,11,1024,烏來區,孝義里,6,46,133,114,247
110,11,1025,瑞芳區,銅山里,12,97,105,79,184
110,11,1026,金山區,西湖里,7,58,109,73,182
110,11,1027,瑞芳區,福住里,8,91,95,77,172
110,11,1028,瑞芳區,瓜山里,11,98,84,85,169
110,11,1029,平溪區,平湖里,10,85,86,77,163
110,11,1030,平溪區,新寮里,9,92,100,62,162
110,11,1031,平溪區,望古里,8,98,87,62,149
110,11,1032,瑞芳區,碩仁里,10,73,77,58,135
總計,,,,,22376,1620714,1958931,2052655,4011586
