年,月,排名,隸屬區,里,鄰數,戶數,男,女,合計
109,12,972,淡水區,中和里,11,218,356,266,622
109,12,973,鶯歌區,建德里,8,213,340,278,618
109,12,974,烏來區,信賢里,9,195,282,320,602
109,12,975,三芝區,圓山里,12,215,335,256,591
109,12,976,金山區,豐漁里,9,169,288,278,566
109,12,977,三峽區,金圳里,12,230,314,221,535
109,12,978,三芝區,橫山里,19,226,304,223,527
109,12,979,金山區,萬壽里,8,185,245,265,510
109,12,980,金山區,和平里,8,187,245,260,505
109,12,981,瑞芳區,濂洞里,20,251,238,263,501
109,12,982,雙溪區,雙溪里,19,222,244,246,490
109,12,983,貢寮區,吉林里,19,247,304,186,490
109,12,984,瑞芳區,猴硐里,12,201,275,207,482
109,12,985,瑞芳區,永慶里,13,232,247,216,463
109,12,986,平溪區,石底里,10,217,242,218,460
109,12,987,瑞芳區,基山里,15,216,232,222,454
109,12,988,萬里區,崁脚里,14,173,231,221,452
109,12,989,坪林區,石𥕢里,9,195,241,210,451
109,12,990,淡水區,新生里,13,231,197,246,443
109,12,991,平溪區,東勢里,10,246,256,180,436
109,12,992,貢寮區,龍崗里,12,183,246,187,433
109,12,993,石碇區,豐田里,7,214,249,180,429
109,12,994,石碇區,石碇里,9,172,224,197,421
109,12,995,金山區,兩湖里,7,134,222,196,418
109,12,996,雙溪區,外柑里,17,216,243,165,408
109,12,997,平溪區,薯榔里,10,202,222,173,395
109,12,998,雙溪區,共和里,13,186,208,185,393
109,12,999,雙溪區,長源里,20,192,221,157,378
109,12,1000,雙溪區,三港里,17,182,224,153,377
109,12,1001,三重區,德厚里,6,171,178,198,376
109,12,1002,瑞芳區,新山里,11,180,201,167,368
109,12,1003,平溪區,南山里,9,193,218,138,356
109,12,1004,瑞芳區,頌德里,10,179,186,169,355
109,12,1005,汐止區,信望里,14,161,186,168,354
109,12,1006,瑞芳區,石山里,13,183,185,158,343
109,12,1007,雙溪區,三貂里,20,155,189,152,341
109,12,1008,石碇區,豐林里,5,118,181,158,339
109,12,1009,三芝區,八賢里,10,137,187,150,337
109,12,1010,三峽區,三峽里,10,126,191,142,333
109,12,1011,中和區,橫路里,7,128,168,160,328
109,12,1012,石門區,乾華里,7,145,187,139,326
109,12,1013,石碇區,彭山里,6,157,180,142,322
109,12,1014,瑞芳區,濂新里,10,130,149,171,320
109,12,1015,瑞芳區,崇文里,10,163,166,149,315
109,12,1016,石碇區,光明里,5,145,160,123,283
109,12,1017,平溪區,平溪里,10,135,155,126,281
109,12,1018,瑞芳區,弓橋里,8,131,161,117,278
109,12,1019,瑞芳區,南雅里,9,94,138,135,273
109,12,1020,鶯歌區,東湖里,10,133,152,121,273
109,12,1021,瑞芳區,光復里,14,135,148,119,267
109,12,1022,平溪區,白石里,13,117,140,114,254
109,12,1023,烏來區,孝義里,6,44,128,115,243
109,12,1024,平溪區,菁桐里,11,124,132,110,242
109,12,1025,瑞芳區,銅山里,12,100,106,88,194
109,12,1026,金山區,西湖里,7,57,108,75,183
109,12,1027,瑞芳區,福住里,8,96,94,84,178
109,12,1028,瑞芳區,瓜山里,11,101,90,86,176
109,12,1029,平溪區,平湖里,10,87,91,80,171
109,12,1030,平溪區,新寮里,9,94,99,61,160
109,12,1031,平溪區,望古里,8,101,90,64,154
109,12,1032,瑞芳區,碩仁里,10,75,81,58,139
總計,,,,,22376,1606814,1968355,2062599,4030954
