年,月,排名,隸屬區,里,鄰數,戶數,男,女,合計
107,12,474,新莊區,豐年里,16,1372,1907,1981,3888
107,12,475,新莊區,仁義里,20,1438,1955,1927,3882
107,12,476,泰山區,福興里,25,1424,1894,1981,3875
107,12,477,泰山區,貴賢里,27,1523,1897,1975,3872
107,12,478,三重區,厚德里,22,1471,1892,1968,3860
107,12,479,新店區,大豐里,24,1614,1797,2060,3857
107,12,480,永和區,桂林里,18,1533,1846,2010,3856
107,12,481,泰山區,明志里,24,1358,1890,1963,3853
107,12,482,新莊區,萬安里,18,1480,1850,2001,3851
107,12,483,中和區,秀水里,28,1583,1846,1999,3845
107,12,484,板橋區,大觀里,14,1330,1879,1965,3844
107,12,485,新莊區,中宏里,20,1363,1889,1953,3842
107,12,486,永和區,竹林里,30,1556,1811,2015,3826
107,12,487,新莊區,昌明里,18,1315,1856,1970,3826
107,12,488,樹林區,圳安里,23,1368,1935,1888,3823
107,12,489,中和區,枋寮里,35,1530,1871,1938,3809
107,12,490,板橋區,國光里,20,1542,1820,1979,3799
107,12,491,鶯歌區,南靖里,20,1299,1936,1859,3795
107,12,492,三重區,重明里,19,1482,1849,1945,3794
107,12,493,板橋區,華翠里,19,1402,1819,1973,3792
107,12,494,板橋區,聯翠里,17,1657,1800,1989,3789
107,12,495,板橋區,國泰里,15,1444,1793,1992,3785
107,12,496,新莊區,中全里,18,1325,1908,1876,3784
107,12,497,中和區,漳和里,36,1597,1834,1948,3782
107,12,498,樹林區,樹福里,20,1478,1791,1990,3781
107,12,499,中和區,福和里,32,1493,1864,1912,3776
107,12,500,樹林區,樹德里,25,1403,1854,1915,3769
107,12,501,三重區,重陽里,25,1429,1866,1901,3767
107,12,502,板橋區,廣新里,24,1282,1853,1912,3765
107,12,503,泰山區,黎明里,17,1337,1821,1932,3753
107,12,504,三峽區,二鬮里,24,1358,1896,1853,3749
107,12,505,樹林區,大同里,18,1311,1771,1966,3737
107,12,506,板橋區,溪北里,18,1358,1835,1899,3734
107,12,507,板橋區,福星里,20,1357,1781,1934,3715
107,12,508,板橋區,新海里,21,1263,1879,1834,3713
107,12,509,土城區,柑林里,21,1420,1794,1918,3712
107,12,510,板橋區,建國里,31,1436,1784,1922,3706
107,12,511,新莊區,化成里,15,1381,1864,1841,3705
107,12,512,蘆洲區,復興里　,13,1290,1854,1850,3704
107,12,513,八里區,米倉里,24,1467,1890,1813,3703
107,12,514,土城區,學府里,22,1267,1778,1922,3700
107,12,515,萬里區,野柳里,19,1105,1780,1917,3697
107,12,516,汐止區,福山里,18,1740,1714,1978,3692
107,12,517,中和區,安樂里,33,1601,1727,1963,3690
107,12,518,三重區,福民里,19,1367,1813,1873,3686
107,12,519,五股區,五福里,23,1312,1881,1790,3671
107,12,520,新店區,百福里,24,1616,1691,1970,3661
107,12,521,中和區,建和里,34,1409,1781,1880,3661
107,12,522,中和區,正南里,30,1370,1837,1822,3659
107,12,523,永和區,上林里,21,1520,1759,1895,3654
107,12,524,中和區,景新里,32,1467,1739,1908,3647
107,12,525,瑞芳區,新峰里,14,1332,1841,1806,3647
107,12,526,中和區,景文里,29,1561,1743,1902,3645
107,12,527,新莊區,興漢里,32,1398,1792,1844,3636
107,12,528,五股區,民義里,23,1301,1820,1814,3634
107,12,529,樹林區,樹人里,21,1263,1772,1853,3625
107,12,530,土城區,廣興里,18,1321,1734,1889,3623
107,12,531,板橋區,永安里,17,1409,1760,1861,3621
107,12,532,中和區,秀成里,31,1377,1777,1842,3619
107,12,533,新莊區,文聖里,29,1431,1686,1929,3615
107,12,534,三重區,福田里,24,1251,1826,1788,3614
107,12,535,三重區,慈愛里,25,1374,1767,1845,3612
107,12,536,樹林區,中華里,19,1239,1714,1879,3593
107,12,537,中和區,泰安里,42,1447,1696,1894,3590
107,12,538,新店區,明城里,21,1405,1722,1865,3587
107,12,539,中和區,員富里,23,1409,1804,1778,3582
107,12,540,三重區,立德里,22,1314,1732,1833,3565
107,12,541,永和區,永貞里,20,1432,1665,1875,3540
107,12,542,三重區,三民里,15,1295,1741,1797,3538
107,12,543,三重區,永盛里,25,1265,1714,1823,3537
107,12,544,永和區,智光里,32,1389,1679,1853,3532
107,12,545,中和區,秀仁里,23,1479,1701,1825,3526
107,12,546,永和區,福林里,25,1444,1695,1827,3522
107,12,547,板橋區,景星里,24,1521,1658,1858,3516
107,12,548,板橋區,朝陽里,16,1267,1666,1829,3495
107,12,549,泰山區,新明里,25,1236,1728,1766,3494
107,12,550,蘆洲區,樹德里　,14,1271,1750,1743,3493
107,12,551,板橋區,文化里,17,1403,1697,1792,3489
107,12,552,中和區,國華里,22,1318,1716,1770,3486
107,12,553,三重區,龍濱里,20,1272,1694,1782,3476
107,12,554,板橋區,松翠里,18,1376,1684,1791,3475
107,12,555,板橋區,光復里,25,1364,1769,1705,3474
107,12,556,五股區,福德里,19,1308,1731,1737,3468
107,12,557,永和區,河堤里,19,1552,1648,1817,3465
107,12,558,蘆洲區,中華里　,14,1265,1705,1759,3464
107,12,559,蘆洲區,得勝里　,21,1288,1697,1764,3461
107,12,560,深坑區,深坑里,41,1437,1717,1744,3461
107,12,561,中和區,冠穗里,24,1286,1746,1708,3454
107,12,562,新店區,下城里,14,1409,1763,1688,3451
107,12,563,蘆洲區,忠義里　,14,1218,1681,1749,3430
107,12,564,汐止區,忠山里,22,1584,1643,1787,3430
107,12,565,新店區,復興里,21,1465,1624,1797,3421
107,12,566,三重區,富華里,24,1341,1732,1685,3417
107,12,567,瑞芳區,吉安里,16,1297,1721,1696,3417
107,12,568,板橋區,福壽里,16,1288,1679,1736,3415
107,12,569,蘆洲區,福安里　,11,1185,1662,1745,3407
107,12,570,土城區,學成里,18,1167,1688,1713,3401
107,12,571,新店區,國豐里,22,1423,1560,1840,3400
107,12,572,土城區,中正里,18,1263,1620,1769,3389
107,12,573,五股區,成德里,23,1221,1693,1694,3387
107,12,574,板橋區,居仁里,17,1245,1666,1717,3383
107,12,575,新店區,百和里,22,1403,1628,1730,3358
107,12,576,樹林區,東山里,20,1154,1719,1638,3357
107,12,577,八里區,大崁里,17,1239,1728,1621,3349
107,12,578,三重區,仁忠里,23,1275,1661,1676,3337
107,12,579,蘆洲區,溪墘里　,15,1182,1619,1700,3319
107,12,580,三峽區,中埔里,15,1221,1639,1678,3317
107,12,581,板橋區,新興里,17,1518,1576,1738,3314
107,12,582,汐止區,福德里,18,1477,1579,1721,3300
107,12,583,永和區,永興里,26,1324,1556,1744,3300
107,12,584,中和區,清穗里,24,1255,1638,1655,3293
107,12,585,板橋區,仁愛里,20,1183,1613,1673,3286
107,12,586,永和區,河濱里,19,1330,1604,1678,3282
107,12,587,中和區,景南里,34,1334,1560,1718,3278
107,12,588,板橋區,介壽里,17,1261,1553,1711,3264
107,12,589,三峽區,溪東里,16,1060,1689,1567,3256
107,12,590,三重區,尚德里,29,1230,1573,1678,3251
107,12,591,新店區,粗坑里,20,1339,1533,1712,3245
107,12,592,蘆洲區,保新里　,12,1185,1601,1633,3234
107,12,593,土城區,瑞興里,26,1249,1573,1656,3229
107,12,594,新莊區,八德里,16,1201,1564,1664,3228
107,12,595,樹林區,育英里,20,1189,1571,1656,3227
107,12,596,新店區,太平里,20,1419,1537,1686,3223
107,12,597,五股區,貿商里,25,1241,1551,1667,3218
107,12,598,永和區,秀元里,20,1240,1534,1676,3210
107,12,599,板橋區,文德里,12,1181,1573,1634,3207
107,12,600,中和區,興南里,37,1279,1540,1661,3201
107,12,601,永和區,民富里,15,1141,1547,1649,3196
107,12,602,新店區,建國里,18,1342,1498,1697,3195
107,12,603,蘆洲區,得仁里　,15,1162,1553,1639,3192
107,12,604,板橋區,正泰里,16,1120,1511,1673,3184
107,12,605,中和區,安和里,27,1389,1505,1672,3177
107,12,606,土城區,青山里,18,1082,1564,1605,3169
107,12,607,三重區,福安里,25,1275,1556,1607,3163
107,12,608,萬里區,北基里,23,1447,1581,1579,3160
107,12,609,汐止區,興福里,20,1430,1500,1654,3154
107,12,610,永和區,中興里,17,1403,1434,1712,3146
107,12,611,深坑區,土庫里,36,1193,1587,1557,3144
107,12,612,汐止區,橋東里,20,1243,1481,1645,3126
107,12,613,永和區,光明里,17,1325,1408,1715,3123
107,12,614,萬里區,大鵬里,24,1009,1564,1556,3120
107,12,615,土城區,青雲里,21,1102,1510,1604,3114
107,12,616,中和區,吉興里,21,1295,1444,1666,3110
107,12,617,中和區,頂南里,26,1126,1507,1602,3109
107,12,618,三重區,永吉里,20,1195,1514,1587,3101
107,12,619,土城區,頂新里,10,1238,1475,1622,3097
107,12,620,三重區,維德里,21,1163,1516,1571,3087
107,12,621,新莊區,後德里,15,1084,1558,1528,3086
107,12,622,新莊區,民本里,19,1137,1564,1512,3076
107,12,623,板橋區,青翠里,15,1203,1575,1498,3073
107,12,624,板橋區,港尾里,15,1116,1454,1609,3063
107,12,625,板橋區,光仁里,15,1043,1510,1550,3060
107,12,626,新莊區,中華里,15,1223,1512,1546,3058
107,12,627,中和區,正行里,19,1257,1451,1602,3053
107,12,628,板橋區,滿翠里,20,1147,1457,1581,3038
107,12,629,永和區,協和里,22,1307,1461,1571,3032
107,12,630,新莊區,光和里,19,976,1455,1567,3022
107,12,631,汐止區,宜興里,25,1472,1414,1606,3020
107,12,632,板橋區,莒光里,17,1179,1478,1542,3020
107,12,633,永和區,秀成里,17,1192,1474,1537,3011
107,12,634,泰山區,福泰里,25,1050,1521,1477,2998
107,12,635,板橋區,長壽里,11,1071,1483,1496,2979
107,12,636,永和區,民治里,24,1209,1328,1650,2978
107,12,637,板橋區,九如里,16,1082,1425,1537,2962
107,12,638,板橋區,龍安里,20,1081,1438,1521,2959
107,12,639,樹林區,圳民里,16,1111,1570,1386,2956
107,12,640,三重區,大園里,22,1158,1464,1481,2945
107,12,641,汐止區,保新里,13,1410,1441,1503,2944
107,12,642,淡水區,北新里,20,1395,1384,1556,2940
107,12,643,中和區,嘉穗里,15,1030,1447,1472,2919
107,12,644,汐止區,大同里,23,1288,1382,1535,2917
107,12,645,板橋區,仁翠里,16,1100,1414,1495,2909
107,12,646,永和區,文化里,18,1222,1386,1523,2909
107,12,647,中和區,中山里,22,1099,1408,1490,2898
107,12,648,樹林區,太順里,16,946,1475,1422,2897
107,12,649,中和區,民有里,24,1110,1429,1468,2897
107,12,650,板橋區,自立里,20,1090,1408,1489,2897
107,12,651,烏來區,烏來里,15,897,1410,1476,2886
107,12,652,萬里區,龜吼里,20,982,1483,1401,2884
107,12,653,板橋區,西安里,14,1065,1393,1485,2878
107,12,654,永和區,永福里,18,1156,1374,1489,2863
107,12,655,淡水區,義山里,19,1120,1506,1354,2860
107,12,656,三重區,國隆里,26,1134,1382,1476,2858
107,12,657,三重區,中山里,22,1208,1393,1464,2857
107,12,658,板橋區,百壽里,17,1150,1344,1501,2845
107,12,659,新莊區,自強里,15,1155,1433,1407,2840
107,12,660,板橋區,陽明里,17,1054,1381,1447,2828
107,12,661,永和區,秀得里,20,1072,1363,1463,2826
107,12,662,新店區,忠孝里,15,1290,1351,1475,2826
107,12,663,板橋區,光華里,20,1131,1372,1451,2823
107,12,664,蘆洲區,民和里　,15,1054,1406,1416,2822
107,12,665,汐止區,山光里,14,1178,1367,1446,2813
107,12,666,新店區,美城里,14,1078,1352,1444,2796
107,12,667,新莊區,仁愛里,20,1045,1348,1444,2792
107,12,668,新店區,新德里,20,1225,1309,1481,2790
107,12,669,中和區,秀義里,18,1098,1381,1380,2761
107,12,670,深坑區,萬福里,30,1209,1400,1359,2759
107,12,671,永和區,仁愛里,17,1169,1312,1445,2757
107,12,672,三重區,三安里,20,1231,1318,1434,2752
107,12,673,新店區,大鵬里,10,1273,1331,1409,2740
107,12,674,板橋區,民權里,24,1091,1327,1408,2735
107,12,675,板橋區,華貴里,19,1019,1309,1425,2734
107,12,676,新店區,華城里,13,1248,1267,1465,2732
107,12,677,板橋區,東安里,11,913,1351,1372,2723
107,12,678,新莊區,立德里,17,995,1318,1401,2719
107,12,679,蘆洲區,保和里　,15,973,1336,1378,2714
107,12,680,汐止區,湖蓮里,12,1431,1248,1457,2705
107,12,681,永和區,信義里,15,1231,1214,1481,2695
107,12,682,永和區,大新里,16,1216,1225,1460,2685
107,12,683,新莊區,福營里,20,1140,1323,1348,2671
107,12,684,新店區,國校里,10,1124,1303,1355,2658
107,12,685,板橋區,光榮里,20,1015,1319,1321,2640
107,12,686,三重區,永煇里,16,960,1335,1298,2633
107,12,687,板橋區,香雅里,11,1005,1300,1322,2622
107,12,688,三重區,慈化里,17,926,1276,1339,2615
107,12,689,五股區,陸一里,35,1099,1280,1331,2611
107,12,690,新莊區,自信里,12,976,1252,1356,2608
107,12,691,新莊區,祥鳳里,18,916,1294,1309,2603
107,12,692,新店區,長春里,11,1148,1217,1379,2596
107,12,693,新莊區,泰豐里,14,1023,1261,1334,2595
107,12,694,三重區,光正里,22,1292,1255,1321,2576
107,12,695,中和區,民享里,20,935,1258,1311,2569
107,12,696,三重區,長元里,18,1038,1297,1267,2564
107,12,697,蘆洲區,忠孝里　,12,837,1266,1297,2563
107,12,698,深坑區,萬順里,24,1099,1277,1276,2553
107,12,699,板橋區,嵐翠里,12,970,1280,1266,2546
107,12,700,永和區,永樂里,16,1134,1162,1384,2546
107,12,701,新莊區,建福里,13,899,1268,1275,2543
107,12,702,永和區,頂溪里,16,1084,1186,1354,2540
107,12,703,三峽區,溪北里,20,886,1341,1199,2540
107,12,704,中和區,秀士里,22,1088,1246,1294,2540
107,12,705,三重區,瑞德里,19,936,1254,1275,2529
107,12,706,新店區,文明里,18,1070,1216,1310,2526
107,12,707,新店區,忠誠里,20,1112,1223,1302,2525
107,12,708,新莊區,龍安里,15,846,1243,1275,2518
107,12,709,新店區,屈尺里,18,860,1291,1216,2507
107,12,710,石門區,老梅里,19,857,1267,1230,2497
107,12,711,中和區,瑞穗里,18,988,1166,1328,2494
107,12,712,三峽區,嘉添里,21,794,1424,1069,2493
107,12,713,三重區,文化里,28,975,1228,1236,2464
107,12,714,新莊區,富國里,14,903,1218,1239,2457
107,12,715,中和區,連和里,26,1239,1115,1329,2444
107,12,716,三重區,錦江里,20,946,1207,1224,2431
107,12,717,中和區,壽南里,23,943,1223,1196,2419
107,12,718,永和區,復興里,14,1022,1164,1254,2418
107,12,719,新莊區,立人里,9,897,1180,1230,2410
107,12,720,汐止區,鄉長里,15,913,1205,1198,2403
107,12,721,三重區,頂崁里,28,876,1202,1191,2393
107,12,722,三重區,慈生里,20,895,1171,1209,2380
107,12,723,深坑區,賴仲里,26,1048,1198,1171,2369
107,12,724,板橋區,松柏里,12,953,1181,1187,2368
107,12,725,三重區,菜寮里,19,918,1126,1231,2357
107,12,726,三重區,長泰里,20,936,1174,1172,2346
107,12,727,鶯歌區,西鶯里,18,894,1152,1188,2340
107,12,728,板橋區,民生里,14,915,1090,1244,2334
107,12,729,板橋區,富貴里,10,862,1120,1208,2328
107,12,730,中和區,錦昌里,13,955,1176,1149,2325
107,12,731,三重區,福利里,16,1035,1067,1258,2325
107,12,732,新莊區,龍福里,13,865,1099,1219,2318
107,12,733,永和區,正興里,17,999,1071,1241,2312
107,12,734,三重區,長安里,22,902,1152,1160,2312
107,12,735,淡水區,水源里,22,891,1223,1088,2311
107,12,736,樹林區,北園里,12,770,1199,1111,2310
107,12,737,三重區,順德里,23,874,1190,1118,2308
107,12,738,泰山區,泰友里,18,799,1120,1180,2300
107,12,739,新莊區,中誠里,15,879,1118,1169,2287
107,12,740,永和區,新廍里,18,981,1126,1155,2281
107,12,741,新莊區,文衡里,16,867,1121,1158,2279
107,12,742,蘆洲區,仁復里　,11,858,1118,1160,2278
107,12,743,三重區,慈福里,17,944,1158,1115,2273
107,12,744,瑞芳區,龍興里,13,956,1107,1161,2268
107,12,745,三芝區,後厝里,27,1156,1152,1106,2258
107,12,746,瑞芳區,傑魚里,10,798,1163,1089,2252
107,12,747,新莊區,營盤里,19,903,1137,1113,2250
107,12,748,貢寮區,真理里,22,715,1084,1165,2249
107,12,749,中和區,景本里,22,897,1070,1164,2234
107,12,750,瑞芳區,瑞濱里,13,1079,1085,1136,2221
107,12,751,三重區,慈惠里,15,843,1113,1107,2220
107,12,752,樹林區,三龍里,16,777,1136,1084,2220
107,12,753,汐止區,樟樹里,14,960,1178,1037,2215
107,12,754,八里區,頂罟里,13,807,1060,1132,2192
107,12,755,深坑區,昇高里,16,788,1152,1035,2187
107,12,756,板橋區,民安里,19,856,1041,1144,2185
107,12,757,板橋區,華福里,13,779,1059,1120,2179
107,12,758,土城區,土城里,19,849,1053,1123,2176
107,12,759,新店區,張南里,10,1106,955,1220,2175
107,12,760,三重區,富福里,20,797,1035,1139,2174
107,12,761,三重區,安慶里,16,904,1048,1116,2164
107,12,762,永和區,前溪里,13,980,999,1164,2163
107,12,763,板橋區,新埔里,13,891,1039,1111,2150
107,12,764,三重區,錦田里,15,845,1052,1093,2145
107,12,765,三峽區,竹崙里,20,910,1193,930,2123
107,12,766,土城區,長風里,14,808,1025,1089,2114
107,12,767,三重區,長江里,17,899,1042,1065,2107
107,12,768,三重區,光華里,17,931,1013,1085,2098
107,12,769,三重區,仁德里,20,901,1058,1035,2093
107,12,770,新店區,仁愛里,19,931,964,1116,2080
107,12,771,三重區,萬壽里,20,827,1003,1066,2069
107,12,772,三重區,信安里,18,879,994,1061,2055
107,12,773,三重區,大同里,17,934,985,1065,2050
107,12,774,三重區,正安里,16,850,992,1056,2048
107,12,775,三重區,永春里,14,799,993,1040,2033
107,12,776,金山區,磺港里,20,562,1023,1010,2033
107,12,777,永和區,上溪里,20,923,933,1086,2019
107,12,778,樹林區,樂山里,15,683,1035,963,1998
107,12,779,八里區,荖阡里,12,622,1017,942,1959
107,12,780,三重區,龍門里,20,781,967,989,1956
107,12,781,金山區,五湖里,17,618,990,965,1955
107,12,782,永和區,後溪里,13,858,936,1010,1946
107,12,783,貢寮區,仁里里,16,676,967,972,1939
107,12,784,樹林區,西園里,14,657,1025,902,1927
107,12,785,瑞芳區,龍川里,11,733,932,988,1920
107,12,786,新莊區,文德里,18,734,934,985,1919
107,12,787,中和區,宜安里,17,831,924,990,1914
107,12,788,淡水區,文化里,14,811,894,1015,1909
107,12,789,三重區,錦安里,22,783,905,1001,1906
107,12,790,板橋區,挹秀里,13,815,925,979,1904
107,12,791,瑞芳區,東和里,14,715,934,970,1904
107,12,792,三重區,正義里,14,771,953,948,1901
107,12,793,新莊區,文明里,16,675,920,979,1899
107,12,794,瑞芳區,吉慶里,18,720,1008,891,1899
107,12,795,三重區,中央里,19,863,919,979,1898
107,12,796,三重區,忠孝里,19,777,934,947,1881
107,12,797,烏來區,忠治里,7,542,916,961,1877
107,12,798,樹林區,東園里,14,683,1012,859,1871
107,12,799,三重區,自強里,16,751,913,957,1870
107,12,800,三重區,承德里,20,648,954,910,1864
107,12,801,貢寮區,福隆里,22,649,914,938,1852
107,12,802,石門區,石門里,14,685,934,900,1834
107,12,803,新店區,新店里,16,816,901,932,1833
107,12,804,淡水區,埤島里,13,801,975,855,1830
107,12,805,三重區,同慶里,17,727,895,924,1819
107,12,806,三重區,奕壽里,15,773,895,921,1816
107,12,807,鶯歌區,同慶里,14,639,868,935,1803
107,12,808,三重區,五谷里,25,736,926,871,1797
107,12,809,八里區,下罟里,12,544,911,881,1792
107,12,810,八里區,長坑里,14,488,954,832,1786
107,12,811,樹林區,坡內里,15,596,893,887,1780
107,12,812,新店區,頂城里,18,723,930,848,1778
107,12,813,新店區,文中里,14,806,860,917,1777
107,12,814,永和區,光復里,16,766,813,962,1775
107,12,815,汐止區,仁德里,17,782,861,912,1773
107,12,816,石門區,尖鹿里,16,645,917,842,1759
107,12,817,土城區,祖田里,10,610,905,848,1753
107,12,818,三重區,大安里,15,677,872,870,1742
107,12,819,新店區,龜山里,13,700,881,860,1741
107,12,820,林口區,太平里,15,656,859,864,1723
107,12,821,雙溪區,牡丹里,38,717,910,805,1715
107,12,822,汐止區,保安里,15,643,854,860,1714
107,12,823,土城區,清化里,17,623,888,799,1687
107,12,824,淡水區,賢孝里,14,644,897,783,1680
107,12,825,淡水區,興仁里,14,686,886,787,1673
107,12,826,汐止區,長安里,15,676,850,820,1670
107,12,827,三重區,二重里,15,573,843,822,1665
107,12,828,樹林區,圳生里,11,586,853,796,1649
107,12,829,板橋區,留侯里,10,684,785,864,1649
107,12,830,三峽區,溪南里,16,561,902,728,1630
107,12,831,三重區,長福里,20,645,782,836,1618
107,12,832,林口區,湖北里,14,481,862,746,1608
107,12,833,石門區,富基里,15,550,773,821,1594
107,12,834,淡水區,協元里,10,624,784,800,1584
107,12,835,新莊區,國泰里,16,564,800,783,1583
107,12,836,汐止區,烘內里,21,753,820,761,1581
107,12,837,板橋區,流芳里,10,641,732,832,1564
107,12,838,三重區,光輝里,18,632,774,786,1560
107,12,839,三重區,平和里,18,637,800,754,1554
107,12,840,三重區,開元里,20,681,777,775,1552
107,12,841,三重區,錦通里,16,656,739,803,1542
107,12,842,三峽區,安坑里,16,590,852,680,1532
107,12,843,五股區,五龍里,17,479,852,676,1528
107,12,844,三重區,重新里,19,615,740,770,1510
107,12,845,瑞芳區,龍山里,11,597,806,699,1505
107,12,846,淡水區,長庚里,29,644,744,760,1504
107,12,847,三重區,同安里,19,591,764,717,1481
107,12,848,三重區,光榮里,17,656,720,761,1481
107,12,849,五股區,觀音里,17,534,805,674,1479
107,12,850,淡水區,樹興里,12,685,760,713,1473
107,12,851,坪林區,坪林里,12,482,789,681,1470
107,12,852,三重區,吉利里,12,634,722,742,1464
107,12,853,瑞芳區,上天里,12,547,797,661,1458
107,12,854,瑞芳區,深澳里,15,688,685,768,1453
107,12,855,林口區,下福里,20,486,764,682,1446
107,12,856,三重區,中正里,13,577,723,715,1438
107,12,857,汐止區,義民里,20,633,692,722,1414
107,12,858,新店區,廣興里,17,603,763,647,1410
107,12,859,三重區,秀江里,15,542,694,715,1409
107,12,860,淡水區,坪頂里,10,634,694,702,1396
107,12,861,瑞芳區,龍鎮里,15,578,686,710,1396
107,12,862,三重區,永興里,17,630,658,729,1387
107,12,863,板橋區,福翠里,16,558,679,682,1361
107,12,864,瑞芳區,海濱里,13,674,627,722,1349
107,12,865,新店區,直潭里,22,475,709,636,1345
107,12,866,金山區,重和里,13,561,675,652,1327
107,12,867,三重區,中民里,17,529,655,656,1311
107,12,868,三芝區,興華里,20,544,715,593,1308
107,12,869,石門區,德茂里,14,455,696,604,1300
107,12,870,永和區,勵行里,17,578,607,691,1298
107,12,871,板橋區,歡園里,8,468,673,620,1293
107,12,872,三重區,仁義里,17,502,642,647,1289
107,12,873,萬里區,中幅里,13,365,633,654,1287
107,12,874,坪林區,大林里,10,479,722,565,1287
107,12,875,五股區,更寮里,11,461,665,599,1264
107,12,876,汐止區,環河里,10,532,679,572,1251
107,12,877,瑞芳區,柑坪里,16,433,653,594,1247
107,12,878,永和區,網溪里,12,511,619,626,1245
107,12,879,三重區,介壽里,13,514,606,633,1239
107,12,880,三峽區,弘道里,14,420,695,532,1227
107,12,881,三重區,正德里,16,518,599,626,1225
107,12,882,淡水區,清文里,25,510,626,598,1224
107,12,883,淡水區,忠寮里,13,432,689,531,1220
107,12,884,雙溪區,泰平里,20,413,614,594,1208
107,12,885,樹林區,樹東里,16,535,598,598,1196
107,12,886,三峽區,添福里,9,422,631,559,1190
107,12,887,林口區,頂福里,20,412,640,549,1189
107,12,888,三芝區,古庄里,19,557,618,567,1185
107,12,889,淡水區,屯山里,13,367,630,544,1174
107,12,890,鶯歌區,東鶯里,14,430,586,577,1163
107,12,891,板橋區,黃石里,10,435,566,570,1136
107,12,892,鶯歌區,中鶯里,16,404,559,576,1135
107,12,893,三重區,福星里,17,528,520,610,1130
107,12,894,淡水區,蕃薯里,10,495,632,487,1119
107,12,895,板橋區,復興里,8,311,675,428,1103
107,12,896,石門區,草里里,12,379,561,530,1091
107,12,897,石碇區,格頭里,13,511,562,525,1087
107,12,898,貢寮區,和美里,21,349,548,537,1085
107,12,899,林口區,嘉寶里,20,367,581,501,1082
107,12,900,汐止區,禮門里,17,477,519,552,1071
107,12,901,新店區,塗潭里,11,358,565,504,1069
107,12,902,萬里區,雙興里,15,394,594,472,1066
107,12,903,汐止區,八連里,10,471,576,480,1056
107,12,904,雙溪區,平林里,14,448,550,492,1042
107,12,905,鶯歌區,二甲里,8,339,551,475,1026
107,12,906,三峽區,成福里,16,331,551,462,1013
107,12,907,汐止區,長青里,10,568,466,542,1008
107,12,908,三重區,雙園里,13,423,496,505,1001
107,12,909,永和區,永成里,19,432,491,509,1000
107,12,910,林口區,瑞平里,10,334,539,455,994
107,12,911,石門區,山溪里,16,362,548,441,989
107,12,912,樹林區,樹北里,18,447,496,490,986
107,12,913,泰山區,大科里,16,339,531,453,984
107,12,914,永和區,大同里,18,402,496,477,973
107,12,915,新店區,和平里,11,402,471,494,965
107,12,916,淡水區,永吉里,22,400,474,488,962
107,12,917,三重區,谷王里,15,343,508,449,957
107,12,918,三峽區,五寮里,15,374,512,438,950
107,12,919,貢寮區,貢寮里,16,388,472,475,947
107,12,920,貢寮區,福連里,16,308,425,521,946
107,12,921,瑞芳區,鼻頭里,11,261,467,476,943
107,12,922,平溪區,十分里,10,449,507,436,943
107,12,923,金山區,清泉里,10,293,506,434,940
107,12,924,坪林區,粗窟里,11,357,520,402,922
107,12,925,淡水區,忠山里,10,366,507,415,922
107,12,926,石碇區,永安里,6,390,460,456,916
107,12,927,坪林區,上德里,13,331,524,391,915
107,12,928,三重區,長生里,10,385,446,467,913
107,12,929,三芝區,新庄里,12,359,483,427,910
107,12,930,三芝區,福德里,18,364,448,442,890
107,12,931,三重區,大德里,11,360,418,464,882
107,12,932,石碇區,潭邊里,10,409,478,401,879
107,12,933,坪林區,漁光里,13,395,470,403,873
107,12,934,永和區,新生里,18,357,450,420,870
107,12,935,雙溪區,新基里,17,370,471,399,870
107,12,936,新店區,雙坑里,15,310,469,386,855
107,12,937,永和區,忠義里,16,304,431,420,851
107,12,938,新店區,廣明里,13,414,428,421,849
107,12,939,板橋區,赤松里,8,325,404,436,840
107,12,940,石碇區,中民里,14,352,483,352,835
107,12,941,烏來區,福山里,6,210,416,413,829
107,12,942,瑞芳區,龍潭里,13,363,404,420,824
107,12,943,中和區,灰磘里,7,241,445,374,819
107,12,944,貢寮區,美豐里,21,306,470,338,808
107,12,945,金山區,大同里,9,279,385,418,803
107,12,946,淡水區,草東里,24,354,413,384,797
107,12,947,三峽區,有木里,14,367,476,319,795
107,12,948,雙溪區,魚行里,29,360,442,352,794
107,12,949,石碇區,隆盛里,12,299,429,341,770
107,12,950,三芝區,錫板里,17,302,448,322,770
107,12,951,淡水區,民安里,24,296,372,398,770
107,12,952,金山區,六股里,8,239,411,352,763
107,12,953,貢寮區,雙玉里,23,303,417,320,737
107,12,954,貢寮區,龍門里,14,250,361,372,733
107,12,955,萬里區,溪底里,9,294,401,325,726
107,12,956,三峽區,插角里,16,365,423,301,724
107,12,957,金山區,三界里,10,212,337,384,721
107,12,958,三芝區,茂長里,9,304,374,335,709
107,12,959,石碇區,烏塗里,10,346,406,300,706
107,12,960,三峽區,秀川里,10,285,345,359,704
107,12,961,石門區,茂林里,11,233,368,332,700
107,12,962,坪林區,水德里,10,279,368,323,691
107,12,963,平溪區,嶺腳里,10,314,380,308,688
107,12,964,雙溪區,上林里,20,305,390,296,686
107,12,965,瑞芳區,龍安里,11,271,340,337,677
107,12,966,石碇區,永定里,10,273,360,316,676
107,12,967,三芝區,店子里,14,255,371,285,656
107,12,968,萬里區,磺潭里,14,236,355,296,651
107,12,969,金山區,永興里,15,240,343,300,643
107,12,970,汐止區,東山里,20,286,331,303,634
107,12,971,深坑區,阿柔里,9,227,346,285,631
