年,月,排名,隸屬區,里,鄰數,戶數,男,女,合計
108,12,474,中和區,漳和里,36,1681,1878,2004,3882
108,12,475,新莊區,民全里,17,1359,1914,1967,3881
108,12,476,板橋區,吉翠里,16,1380,1885,1987,3872
108,12,477,板橋區,後埔里,17,1584,1903,1960,3863
108,12,478,樹林區,樹興里,27,1411,1895,1968,3863
108,12,479,新莊區,萬安里,18,1481,1855,2007,3862
108,12,480,板橋區,大觀里,14,1345,1891,1966,3857
108,12,481,新店區,大豐里,24,1618,1793,2062,3855
108,12,482,中和區,秀水里,28,1583,1838,2015,3853
108,12,483,樹林區,圳安里,23,1374,1926,1923,3849
108,12,484,新莊區,立功里,25,1410,1857,1986,3843
108,12,485,泰山區,福興里,25,1423,1885,1956,3841
108,12,486,新莊區,化成里,15,1482,1929,1906,3835
108,12,487,板橋區,國泰里,15,1468,1822,2007,3829
108,12,488,板橋區,聯翠里,17,1681,1802,2021,3823
108,12,489,新莊區,昌明里,18,1330,1842,1976,3818
108,12,490,泰山區,明志里,24,1358,1881,1932,3813
108,12,491,永和區,竹林里,30,1547,1825,1983,3808
108,12,492,新莊區,仁義里,20,1432,1912,1894,3806
108,12,493,新店區,百福里,24,1660,1744,2054,3798
108,12,494,中和區,景文里,29,1614,1800,1997,3797
108,12,495,新莊區,中宏里,20,1367,1867,1927,3794
108,12,496,三重區,厚德里,22,1465,1853,1937,3790
108,12,497,板橋區,國光里,20,1545,1820,1969,3789
108,12,498,板橋區,廣新里,24,1303,1852,1933,3785
108,12,499,樹林區,樹福里,20,1477,1797,1978,3775
108,12,500,板橋區,居仁里,17,1437,1855,1913,3768
108,12,501,三峽區,二鬮里,24,1361,1907,1861,3768
108,12,502,樹林區,樹德里,25,1406,1844,1922,3766
108,12,503,泰山區,黎明里,17,1339,1846,1920,3766
108,12,504,鶯歌區,南靖里,20,1289,1914,1846,3760
108,12,505,八里區,米倉里,24,1502,1921,1829,3750
108,12,506,汐止區,福山里,18,1753,1749,1987,3736
108,12,507,五股區,民義里,23,1350,1865,1869,3734
108,12,508,板橋區,華翠里,19,1393,1786,1946,3732
108,12,509,土城區,柑林里,21,1409,1796,1933,3729
108,12,510,中和區,福和里,32,1495,1846,1880,3726
108,12,511,樹林區,大同里,18,1319,1771,1952,3723
108,12,512,板橋區,溪北里,18,1354,1831,1890,3721
108,12,513,三重區,重陽里,25,1426,1839,1876,3715
108,12,514,土城區,學府里,22,1265,1778,1935,3713
108,12,515,新莊區,中全里,18,1319,1873,1835,3708
108,12,516,板橋區,新海里,21,1271,1863,1837,3700
108,12,517,中和區,安樂里,33,1605,1721,1978,3699
108,12,518,板橋區,福星里,20,1361,1765,1933,3698
108,12,519,三重區,福民里,19,1358,1812,1868,3680
108,12,520,蘆洲區,復興里　,13,1299,1842,1830,3672
108,12,521,五股區,五福里,23,1304,1866,1776,3642
108,12,522,土城區,廣興里,18,1337,1735,1905,3640
108,12,523,板橋區,建國里,31,1429,1753,1881,3634
108,12,524,萬里區,野柳里,19,1103,1731,1901,3632
108,12,525,瑞芳區,新峰里,14,1344,1816,1814,3630
108,12,526,中和區,正南里,30,1373,1840,1790,3630
108,12,527,中和區,秀成里,31,1382,1785,1844,3629
108,12,528,中和區,員富里,23,1446,1827,1800,3627
108,12,529,樹林區,中華里,19,1247,1732,1893,3625
108,12,530,中和區,建和里,34,1418,1756,1867,3623
108,12,531,中和區,景新里,32,1477,1713,1906,3619
108,12,532,新店區,明城里,21,1406,1741,1874,3615
108,12,533,永和區,上林里,21,1506,1740,1867,3607
108,12,534,樹林區,樹人里,21,1268,1743,1860,3603
108,12,535,八里區,大崁里,17,1380,1850,1750,3600
108,12,536,板橋區,永安里,17,1415,1758,1841,3599
108,12,537,新莊區,文聖里,29,1422,1663,1929,3592
108,12,538,中和區,泰安里,42,1457,1700,1888,3588
108,12,539,板橋區,景星里,24,1537,1709,1869,3578
108,12,540,蘆洲區,保新里　,12,1322,1754,1822,3576
108,12,541,三重區,立德里,22,1328,1746,1827,3573
108,12,542,三重區,三民里,15,1300,1760,1807,3567
108,12,543,三重區,福田里,24,1251,1803,1760,3563
108,12,544,三重區,慈愛里,25,1368,1745,1816,3561
108,12,545,新莊區,興漢里,32,1371,1745,1813,3558
108,12,546,三重區,永盛里,25,1281,1702,1830,3532
108,12,547,板橋區,文化里,17,1412,1712,1819,3531
108,12,548,五股區,福德里,19,1362,1764,1767,3531
108,12,549,中和區,秀仁里,23,1490,1690,1831,3521
108,12,550,永和區,永貞里,20,1437,1662,1858,3520
108,12,551,永和區,河堤里,19,1578,1669,1843,3512
108,12,552,深坑區,深坑里,41,1462,1728,1782,3510
108,12,553,永和區,智光里,32,1393,1671,1834,3505
108,12,554,板橋區,朝陽里,16,1272,1675,1821,3496
108,12,555,永和區,福林里,25,1439,1682,1800,3482
108,12,556,五股區,成德里,23,1260,1754,1718,3472
108,12,557,板橋區,松翠里,18,1408,1665,1805,3470
108,12,558,板橋區,光復里,25,1379,1771,1692,3463
108,12,559,三重區,富華里,24,1359,1740,1722,3462
108,12,560,新店區,下城里,14,1418,1770,1691,3461
108,12,561,泰山區,新明里,25,1219,1711,1744,3455
108,12,562,三重區,龍濱里,20,1272,1689,1759,3448
108,12,563,中和區,國華里,22,1318,1700,1743,3443
108,12,564,蘆洲區,得勝里　,21,1292,1691,1751,3442
108,12,565,蘆洲區,樹德里　,14,1270,1723,1716,3439
108,12,566,汐止區,忠山里,22,1591,1658,1773,3431
108,12,567,蘆洲區,忠義里　,14,1228,1668,1753,3421
108,12,568,中和區,冠穗里,24,1286,1711,1702,3413
108,12,569,板橋區,福壽里,16,1297,1677,1736,3413
108,12,570,蘆洲區,中華里　,14,1261,1660,1747,3407
108,12,571,土城區,中正里,18,1266,1610,1790,3400
108,12,572,三峽區,中埔里,15,1258,1673,1723,3396
108,12,573,新店區,復興里,21,1470,1603,1785,3388
108,12,574,蘆洲區,福安里　,11,1190,1666,1717,3383
108,12,575,土城區,學成里,18,1170,1676,1702,3378
108,12,576,瑞芳區,吉安里,16,1286,1707,1660,3367
108,12,577,三重區,仁忠里,23,1275,1647,1697,3344
108,12,578,新店區,百和里,22,1408,1609,1728,3337
108,12,579,樹林區,東山里,20,1152,1696,1623,3319
108,12,580,新店區,國豐里,22,1398,1504,1810,3314
108,12,581,板橋區,新興里,17,1552,1587,1721,3308
108,12,582,汐止區,福德里,18,1470,1594,1713,3307
108,12,583,永和區,永興里,26,1329,1574,1731,3305
108,12,584,蘆洲區,溪墘里　,15,1203,1612,1692,3304
108,12,585,中和區,景南里,34,1337,1562,1724,3286
108,12,586,永和區,河濱里,19,1321,1594,1674,3268
108,12,587,板橋區,介壽里,17,1279,1555,1707,3262
108,12,588,樹林區,育英里,20,1220,1599,1659,3258
108,12,589,汐止區,橋東里,20,1320,1552,1701,3253
108,12,590,中和區,清穗里,24,1267,1601,1647,3248
108,12,591,板橋區,仁愛里,20,1180,1607,1636,3243
108,12,592,三峽區,溪東里,16,1069,1669,1564,3233
108,12,593,新莊區,八德里,16,1208,1564,1661,3225
108,12,594,新店區,太平里,20,1436,1515,1710,3225
108,12,595,中和區,安和里,27,1398,1522,1689,3211
108,12,596,新店區,建國里,18,1345,1479,1715,3194
108,12,597,中和區,興南里,37,1281,1536,1658,3194
108,12,598,三重區,尚德里,29,1222,1531,1662,3193
108,12,599,五股區,貿商里,25,1252,1532,1658,3190
108,12,600,土城區,瑞興里,26,1237,1546,1640,3186
108,12,601,永和區,中興里,17,1409,1449,1733,3182
108,12,602,土城區,青山里,18,1091,1574,1604,3178
108,12,603,永和區,秀元里,20,1227,1511,1666,3177
108,12,604,板橋區,文德里,12,1179,1562,1615,3177
108,12,605,新店區,粗坑里,20,1347,1509,1666,3175
108,12,606,汐止區,興福里,20,1443,1502,1671,3173
108,12,607,深坑區,土庫里,36,1208,1598,1571,3169
108,12,608,永和區,民富里,15,1131,1515,1635,3150
108,12,609,土城區,頂新里,10,1252,1497,1652,3149
108,12,610,蘆洲區,得仁里　,15,1158,1527,1621,3148
108,12,611,板橋區,正泰里,16,1118,1476,1649,3125
108,12,612,新莊區,後德里,15,1094,1575,1546,3121
108,12,613,土城區,青雲里,21,1118,1521,1598,3119
108,12,614,永和區,光明里,17,1327,1397,1719,3116
108,12,615,萬里區,北基里,23,1444,1545,1561,3106
108,12,616,三重區,福安里,25,1245,1518,1582,3100
108,12,617,新莊區,民本里,19,1151,1556,1526,3082
108,12,618,三重區,永吉里,20,1190,1480,1598,3078
108,12,619,萬里區,大鵬里,24,1020,1544,1533,3077
108,12,620,中和區,吉興里,21,1294,1396,1679,3075
108,12,621,板橋區,青翠里,15,1211,1574,1488,3062
108,12,622,永和區,協和里,22,1316,1472,1587,3059
108,12,623,板橋區,光仁里,15,1047,1497,1561,3058
108,12,624,新莊區,中華里,15,1231,1511,1546,3057
108,12,625,中和區,正行里,19,1262,1444,1612,3056
108,12,626,中和區,頂南里,26,1109,1489,1560,3049
108,12,627,板橋區,港尾里,15,1113,1438,1584,3022
108,12,628,板橋區,滿翠里,20,1140,1456,1556,3012
108,12,629,三重區,維德里,21,1157,1482,1526,3008
108,12,630,板橋區,莒光里,17,1183,1472,1534,3006
108,12,631,永和區,民治里,24,1229,1344,1660,3004
108,12,632,新莊區,光和里,19,981,1458,1546,3004
108,12,633,永和區,秀成里,17,1180,1462,1529,2991
108,12,634,汐止區,宜興里,25,1461,1396,1592,2988
108,12,635,板橋區,長壽里,11,1086,1476,1502,2978
108,12,636,泰山區,福泰里,25,1050,1500,1472,2972
108,12,637,樹林區,圳民里,16,1110,1569,1402,2971
108,12,638,汐止區,保新里,13,1426,1448,1517,2965
108,12,639,板橋區,百壽里,17,1205,1372,1590,2962
108,12,640,板橋區,九如里,16,1090,1415,1533,2948
108,12,641,三重區,大園里,22,1155,1462,1471,2933
108,12,642,板橋區,仁翠里,16,1100,1416,1512,2928
108,12,643,汐止區,大同里,23,1282,1373,1554,2927
108,12,644,板橋區,龍安里,20,1083,1422,1505,2927
108,12,645,淡水區,北新里,20,1397,1396,1530,2926
108,12,646,中和區,嘉穗里,15,1046,1459,1462,2921
108,12,647,板橋區,西安里,14,1066,1406,1498,2904
108,12,648,烏來區,烏來里,15,900,1411,1482,2893
108,12,649,樹林區,太順里,16,940,1479,1412,2891
108,12,650,中和區,民有里,24,1115,1420,1464,2884
108,12,651,板橋區,自立里,20,1098,1381,1501,2882
108,12,652,萬里區,龜吼里,20,993,1480,1397,2877
108,12,653,永和區,文化里,18,1228,1366,1509,2875
108,12,654,汐止區,山光里,14,1220,1399,1472,2871
108,12,655,中和區,中山里,22,1087,1370,1483,2853
108,12,656,三重區,中山里,22,1217,1388,1464,2852
108,12,657,永和區,永福里,18,1159,1361,1490,2851
108,12,658,新店區,華城里,13,1287,1318,1518,2836
108,12,659,新店區,新德里,20,1277,1324,1499,2823
108,12,660,板橋區,光華里,20,1142,1368,1447,2815
108,12,661,永和區,秀得里,20,1076,1341,1468,2809
108,12,662,三重區,國隆里,26,1130,1357,1442,2799
108,12,663,蘆洲區,民和里　,15,1043,1391,1406,2797
108,12,664,淡水區,義山里,19,1112,1479,1312,2791
108,12,665,新莊區,自強里,15,1151,1408,1380,2788
108,12,666,深坑區,萬福里,30,1232,1409,1377,2786
108,12,667,新店區,美城里,14,1087,1342,1444,2786
108,12,668,板橋區,陽明里,17,1046,1360,1425,2785
108,12,669,新店區,忠孝里,15,1294,1331,1452,2783
108,12,670,汐止區,湖蓮里,12,1462,1291,1489,2780
108,12,671,新莊區,仁愛里,20,1052,1344,1434,2778
108,12,672,永和區,仁愛里,17,1181,1332,1435,2767
108,12,673,中和區,秀義里,18,1104,1382,1384,2766
108,12,674,三重區,三安里,20,1240,1318,1438,2756
108,12,675,新莊區,立德里,17,1005,1329,1417,2746
108,12,676,新店區,大鵬里,10,1278,1311,1419,2730
108,12,677,板橋區,民權里,24,1091,1312,1405,2717
108,12,678,蘆洲區,保和里　,15,974,1334,1377,2711
108,12,679,永和區,大新里,16,1218,1216,1479,2695
108,12,680,永和區,信義里,15,1228,1206,1485,2691
108,12,681,板橋區,華貴里,19,1006,1277,1410,2687
108,12,682,板橋區,東安里,11,900,1323,1360,2683
108,12,683,板橋區,光榮里,20,1030,1346,1311,2657
108,12,684,三重區,永煇里,16,981,1348,1291,2639
108,12,685,新莊區,福營里,20,1141,1310,1320,2630
108,12,686,五股區,陸一里,35,1108,1296,1332,2628
108,12,687,板橋區,香雅里,11,1005,1283,1332,2615
108,12,688,新店區,國校里,10,1126,1282,1333,2615
108,12,689,三重區,慈化里,17,932,1269,1335,2604
108,12,690,新店區,長春里,11,1146,1225,1379,2604
108,12,691,新莊區,自信里,12,974,1254,1349,2603
108,12,692,新莊區,泰豐里,14,1031,1256,1346,2602
108,12,693,三重區,光正里,22,1307,1272,1319,2591
108,12,694,新莊區,祥鳳里,18,922,1278,1290,2568
108,12,695,永和區,頂溪里,16,1104,1195,1370,2565
108,12,696,中和區,民享里,20,933,1253,1312,2565
108,12,697,深坑區,萬順里,24,1102,1287,1276,2563
108,12,698,蘆洲區,忠孝里　,12,850,1246,1314,2560
108,12,699,三重區,長元里,18,1046,1295,1254,2549
108,12,700,新店區,文明里,18,1077,1217,1332,2549
108,12,701,板橋區,嵐翠里,12,972,1271,1271,2542
108,12,702,三重區,瑞德里,19,944,1266,1271,2537
108,12,703,中和區,秀士里,22,1080,1227,1310,2537
108,12,704,新莊區,建福里,13,906,1261,1270,2531
108,12,705,新店區,忠誠里,20,1110,1224,1294,2518
108,12,706,新店區,屈尺里,18,891,1274,1232,2506
108,12,707,三峽區,溪北里,20,887,1302,1192,2494
108,12,708,中和區,瑞穗里,18,994,1167,1326,2493
108,12,709,永和區,永樂里,16,1117,1115,1370,2485
108,12,710,中和區,連和里,26,1248,1115,1364,2479
108,12,711,新莊區,龍安里,15,851,1219,1240,2459
108,12,712,八里區,頂罟里,13,997,1226,1230,2456
108,12,713,中和區,壽南里,23,952,1221,1213,2434
108,12,714,三峽區,嘉添里,21,787,1382,1044,2426
108,12,715,永和區,復興里,14,1025,1175,1249,2424
108,12,716,石門區,老梅里,19,851,1240,1184,2424
108,12,717,三重區,錦江里,20,937,1198,1216,2414
108,12,718,新莊區,富國里,14,901,1194,1203,2397
108,12,719,三重區,文化里,28,960,1191,1195,2386
108,12,720,深坑區,賴仲里,26,1053,1201,1180,2381
108,12,721,汐止區,鄉長里,15,910,1179,1192,2371
108,12,722,三重區,福利里,16,1042,1085,1277,2362
108,12,723,三重區,頂崁里,28,875,1182,1166,2348
108,12,724,三重區,菜寮里,19,920,1116,1230,2346
108,12,725,三重區,慈生里,20,892,1155,1188,2343
108,12,726,中和區,錦昌里,13,972,1183,1159,2342
108,12,727,板橋區,民生里,14,917,1113,1223,2336
108,12,728,三重區,順德里,23,889,1192,1138,2330
108,12,729,板橋區,富貴里,10,870,1126,1201,2327
108,12,730,三重區,長泰里,20,948,1166,1151,2317
108,12,731,三重區,慈惠里,15,912,1153,1163,2316
108,12,732,新莊區,龍福里,13,862,1101,1214,2315
108,12,733,樹林區,北園里,12,773,1208,1107,2315
108,12,734,三重區,長安里,22,912,1135,1169,2304
108,12,735,永和區,新廍里,18,1006,1131,1170,2301
108,12,736,板橋區,松柏里,12,935,1127,1173,2300
108,12,737,鶯歌區,西鶯里,18,882,1133,1167,2300
108,12,738,永和區,正興里,17,1006,1069,1228,2297
108,12,739,三重區,慈福里,17,955,1177,1120,2297
108,12,740,新莊區,中誠里,15,874,1132,1163,2295
108,12,741,淡水區,水源里,22,879,1205,1065,2270
108,12,742,新莊區,文衡里,16,872,1113,1151,2264
108,12,743,蘆洲區,仁復里　,11,863,1106,1147,2253
108,12,744,泰山區,泰友里,18,798,1104,1144,2248
108,12,745,三芝區,後厝里,27,1154,1138,1097,2235
108,12,746,新莊區,營盤里,19,908,1118,1114,2232
108,12,747,貢寮區,真理里,22,719,1090,1140,2230
108,12,748,瑞芳區,龍興里,13,946,1086,1141,2227
108,12,749,瑞芳區,傑魚里,10,796,1153,1055,2208
108,12,750,瑞芳區,瑞濱里,13,1078,1082,1124,2206
108,12,751,板橋區,民安里,19,863,1039,1160,2199
108,12,752,永和區,前溪里,13,992,1017,1176,2193
108,12,753,中和區,景本里,22,895,1054,1139,2193
108,12,754,三重區,光華里,17,991,1040,1148,2188
108,12,755,土城區,土城里,19,879,1056,1130,2186
108,12,756,新店區,張南里,10,1103,962,1214,2176
108,12,757,汐止區,樟樹里,14,943,1144,1029,2173
108,12,758,新莊區,立人里,9,824,1070,1102,2172
108,12,759,深坑區,昇高里,16,788,1128,1033,2161
108,12,760,三重區,錦田里,15,863,1074,1086,2160
108,12,761,三重區,富福里,20,789,1025,1128,2153
108,12,762,樹林區,三龍里,16,776,1106,1044,2150
108,12,763,板橋區,新埔里,13,886,1036,1103,2139
108,12,764,板橋區,華福里,13,774,1038,1087,2125
108,12,765,三重區,長江里,17,904,1037,1085,2122
108,12,766,土城區,長風里,14,812,1026,1089,2115
108,12,767,三重區,安慶里,16,887,1002,1110,2112
108,12,768,三峽區,竹崙里,20,912,1187,925,2112
108,12,769,三重區,信安里,18,906,1015,1093,2108
108,12,770,樹林區,樂山里,15,722,1068,1021,2089
108,12,771,新店區,仁愛里,19,954,958,1115,2073
108,12,772,三重區,正安里,16,856,987,1069,2056
108,12,773,三重區,仁德里,20,894,1019,1025,2044
108,12,774,三重區,大同里,17,936,984,1060,2044
108,12,775,三重區,萬壽里,20,818,974,1066,2040
108,12,776,三重區,永春里,14,808,982,1045,2027
108,12,777,永和區,上溪里,20,922,932,1072,2004
108,12,778,板橋區,挹秀里,13,862,962,1019,1981
108,12,779,金山區,磺港里,20,563,998,975,1973
108,12,780,三重區,龍門里,20,793,961,994,1955
108,12,781,八里區,荖阡里,12,630,1017,937,1954
108,12,782,永和區,後溪里,13,863,951,998,1949
108,12,783,新莊區,文德里,18,742,943,978,1921
108,12,784,金山區,五湖里,17,618,971,942,1913
108,12,785,樹林區,西園里,14,661,1023,890,1913
108,12,786,三重區,錦安里,22,787,906,1004,1910
108,12,787,中和區,宜安里,17,836,919,987,1906
108,12,788,瑞芳區,龍川里,11,739,923,981,1904
108,12,789,三重區,五谷里,25,803,984,913,1897
108,12,790,貢寮區,仁里里,16,675,947,947,1894
108,12,791,三重區,正義里,14,767,955,939,1894
108,12,792,三重區,忠孝里,19,782,924,960,1884
108,12,793,瑞芳區,吉慶里,18,720,998,886,1884
108,12,794,新莊區,文明里,16,674,918,961,1879
108,12,795,三重區,中央里,19,854,915,963,1878
108,12,796,瑞芳區,東和里,14,713,925,951,1876
108,12,797,三重區,承德里,20,656,952,917,1869
108,12,798,烏來區,忠治里,7,553,908,957,1865
108,12,799,淡水區,文化里,14,813,862,999,1861
108,12,800,三重區,自強里,16,765,909,948,1857
108,12,801,三重區,同慶里,17,743,901,950,1851
108,12,802,新店區,新店里,16,827,903,935,1838
108,12,803,淡水區,埤島里,13,816,984,852,1836
108,12,804,八里區,長坑里,14,499,964,848,1812
108,12,805,八里區,下罟里,12,557,910,901,1811
108,12,806,石門區,石門里,14,688,923,887,1810
108,12,807,樹林區,東園里,14,673,971,833,1804
108,12,808,汐止區,仁德里,17,819,881,923,1804
108,12,809,新店區,文中里,14,815,871,926,1797
108,12,810,三重區,奕壽里,15,783,882,910,1792
108,12,811,貢寮區,福隆里,22,646,880,911,1791
108,12,812,樹林區,坡內里,15,603,908,880,1788
108,12,813,新店區,頂城里,18,721,929,844,1773
108,12,814,新店區,龜山里,13,709,893,879,1772
108,12,815,永和區,光復里,16,749,802,954,1756
108,12,816,鶯歌區,同慶里,14,639,851,901,1752
108,12,817,三重區,大安里,15,679,866,879,1745
108,12,818,林口區,太平里,15,657,863,881,1744
108,12,819,土城區,祖田里,10,609,898,837,1735
108,12,820,石門區,尖鹿里,16,639,900,805,1705
108,12,821,汐止區,保安里,15,648,851,843,1694
108,12,822,淡水區,賢孝里,14,652,897,781,1678
108,12,823,雙溪區,牡丹里,38,713,875,786,1661
108,12,824,板橋區,留侯里,10,686,798,862,1660
108,12,825,土城區,清化里,17,622,880,779,1659
108,12,826,汐止區,長安里,15,670,824,835,1659
108,12,827,淡水區,興仁里,14,683,886,771,1657
108,12,828,三重區,二重里,15,575,826,822,1648
108,12,829,樹林區,圳生里,11,580,850,788,1638
108,12,830,林口區,湖北里,14,491,878,751,1629
108,12,831,汐止區,烘內里,21,767,839,759,1598
108,12,832,三重區,長福里,20,643,776,822,1598
108,12,833,三峽區,溪南里,16,561,892,698,1590
108,12,834,淡水區,協元里,10,622,773,790,1563
108,12,835,新莊區,國泰里,16,555,779,774,1553
108,12,836,三重區,平和里,18,635,792,758,1550
108,12,837,三重區,光輝里,18,631,764,785,1549
108,12,838,板橋區,流芳里,10,635,720,826,1546
108,12,839,三重區,開元里,20,695,774,771,1545
108,12,840,石門區,富基里,15,549,747,791,1538
108,12,841,三重區,錦通里,16,652,737,794,1531
108,12,842,瑞芳區,龍山里,11,596,803,704,1507
108,12,843,三重區,同安里,19,603,772,735,1507
108,12,844,坪林區,坪林里,12,488,802,701,1503
108,12,845,三峽區,安坑里,16,590,835,666,1501
108,12,846,淡水區,長庚里,29,650,737,763,1500
108,12,847,三重區,重新里,19,615,734,763,1497
108,12,848,三重區,光榮里,17,666,722,767,1489
108,12,849,淡水區,樹興里,12,713,754,726,1480
108,12,850,瑞芳區,上天里,12,557,798,674,1472
108,12,851,五股區,五龍里,17,479,819,649,1468
108,12,852,瑞芳區,深澳里,15,688,690,765,1455
108,12,853,五股區,觀音里,17,532,792,659,1451
108,12,854,三重區,吉利里,12,632,709,734,1443
108,12,855,三重區,中正里,13,585,716,725,1441
108,12,856,林口區,下福里,20,486,740,696,1436
108,12,857,新店區,廣興里,17,612,775,646,1421
108,12,858,淡水區,坪頂里,10,629,690,694,1384
108,12,859,汐止區,義民里,20,622,674,709,1383
108,12,860,三重區,永興里,17,628,650,724,1374
108,12,861,三重區,秀江里,15,530,681,690,1371
108,12,862,瑞芳區,海濱里,13,684,633,717,1350
108,12,863,板橋區,福翠里,16,560,676,673,1349
108,12,864,瑞芳區,龍鎮里,15,572,662,682,1344
108,12,865,新店區,直潭里,22,481,713,617,1330
108,12,866,三重區,中民里,17,524,668,649,1317
108,12,867,三芝區,興華里,20,547,708,592,1300
108,12,868,坪林區,大林里,10,483,719,572,1291
108,12,869,金山區,重和里,13,556,647,641,1288
108,12,870,石門區,德茂里,14,452,687,597,1284
108,12,871,三重區,仁義里,17,508,632,650,1282
108,12,872,板橋區,歡園里,8,472,663,616,1279
108,12,873,萬里區,中幅里,13,371,632,646,1278
108,12,874,永和區,勵行里,17,585,596,681,1277
108,12,875,三重區,介壽里,13,516,609,645,1254
108,12,876,汐止區,環河里,10,534,678,572,1250
108,12,877,雙溪區,泰平里,20,418,636,613,1249
108,12,878,五股區,更寮里,11,447,658,586,1244
108,12,879,板橋區,黃石里,10,493,605,633,1238
108,12,880,樹林區,樹東里,16,551,595,641,1236
108,12,881,瑞芳區,柑坪里,16,436,643,590,1233
108,12,882,三重區,正德里,16,522,596,626,1222
108,12,883,淡水區,忠寮里,13,436,691,530,1221
108,12,884,永和區,網溪里,12,497,597,622,1219
108,12,885,淡水區,清文里,25,501,616,590,1206
108,12,886,三峽區,弘道里,14,415,683,520,1203
108,12,887,三芝區,古庄里,19,580,626,576,1202
108,12,888,三重區,福星里,17,570,552,638,1190
108,12,889,三峽區,添福里,9,422,623,551,1174
108,12,890,林口區,頂福里,20,410,626,539,1165
108,12,891,淡水區,屯山里,13,362,622,531,1153
108,12,892,鶯歌區,東鶯里,14,428,576,570,1146
108,12,893,鶯歌區,中鶯里,16,407,559,581,1140
108,12,894,淡水區,蕃薯里,10,494,628,475,1103
108,12,895,汐止區,禮門里,17,503,540,562,1102
108,12,896,石碇區,格頭里,13,523,565,523,1088
108,12,897,貢寮區,和美里,21,353,555,522,1077
108,12,898,石門區,草里里,12,378,552,524,1076
108,12,899,新店區,塗潭里,11,358,567,505,1072
108,12,900,林口區,嘉寶里,20,374,576,491,1067
108,12,901,萬里區,雙興里,15,392,584,475,1059
108,12,902,板橋區,復興里,8,290,629,405,1034
108,12,903,汐止區,八連里,10,462,559,465,1024
108,12,904,鶯歌區,二甲里,8,343,547,469,1016
108,12,905,三峽區,成福里,16,333,542,464,1006
108,12,906,雙溪區,平林里,14,443,540,463,1003
108,12,907,三重區,雙園里,13,417,495,504,999
108,12,908,永和區,永成里,19,429,486,512,998
108,12,909,汐止區,長青里,10,562,456,523,979
108,12,910,石門區,山溪里,16,361,542,431,973
108,12,911,泰山區,大科里,16,337,524,448,972
108,12,912,三重區,谷王里,15,351,505,462,967
108,12,913,樹林區,樹北里,18,434,479,484,963
108,12,914,新店區,和平里,11,400,468,486,954
108,12,915,林口區,瑞平里,10,332,518,434,952
108,12,916,板橋區,赤松里,8,393,449,491,940
108,12,917,坪林區,粗窟里,11,362,524,415,939
108,12,918,貢寮區,貢寮里,16,386,467,471,938
108,12,919,淡水區,永吉里,22,403,453,482,935
108,12,920,瑞芳區,鼻頭里,11,262,464,468,932
108,12,921,貢寮區,福連里,16,304,421,508,929
108,12,922,石碇區,永安里,6,402,466,463,929
108,12,923,金山區,清泉里,10,293,498,426,924
108,12,924,三重區,長生里,10,389,448,472,920
108,12,925,淡水區,忠山里,10,360,504,412,916
108,12,926,三峽區,五寮里,15,369,497,418,915
108,12,927,坪林區,上德里,13,334,516,394,910
108,12,928,平溪區,十分里,10,438,492,412,904
108,12,929,坪林區,漁光里,13,396,485,417,902
108,12,930,三重區,大德里,11,364,416,466,882
108,12,931,三芝區,新庄里,12,353,459,412,871
108,12,932,三芝區,福德里,18,356,438,428,866
108,12,933,石碇區,潭邊里,10,408,467,397,864
108,12,934,新店區,廣明里,13,416,418,433,851
108,12,935,新店區,雙坑里,15,310,463,375,838
108,12,936,雙溪區,新基里,17,363,453,384,837
108,12,937,永和區,忠義里,16,301,422,415,837
108,12,938,中和區,灰磘里,7,251,457,375,832
108,12,939,烏來區,福山里,6,212,411,419,830
108,12,940,瑞芳區,龍潭里,13,366,401,417,818
108,12,941,石碇區,中民里,14,345,470,338,808
108,12,942,貢寮區,美豐里,21,304,464,336,800
108,12,943,淡水區,草東里,24,345,405,381,786
108,12,944,金山區,大同里,9,280,378,408,786
108,12,945,永和區,大同里,18,325,417,366,783
108,12,946,雙溪區,魚行里,29,356,428,345,773
108,12,947,三峽區,有木里,14,365,457,309,766
108,12,948,永和區,新生里,18,311,382,370,752
108,12,949,淡水區,民安里,24,294,363,387,750
108,12,950,石碇區,隆盛里,12,303,417,324,741
108,12,951,三芝區,錫板里,17,299,429,309,738
108,12,952,金山區,六股里,8,241,393,339,732
108,12,953,貢寮區,雙玉里,23,299,405,310,715
108,12,954,金山區,三界里,10,210,333,379,712
108,12,955,貢寮區,龍門里,14,249,350,361,711
108,12,956,萬里區,溪底里,9,294,392,317,709
108,12,957,三峽區,插角里,16,366,410,292,702
108,12,958,石碇區,烏塗里,10,349,405,290,695
108,12,959,坪林區,水德里,10,281,368,327,695
108,12,960,三峽區,秀川里,10,279,339,348,687
108,12,961,石門區,茂林里,11,228,364,323,687
108,12,962,瑞芳區,龍安里,11,272,349,338,687
108,12,963,三芝區,茂長里,9,299,356,327,683
108,12,964,雙溪區,上林里,20,305,387,293,680
108,12,965,石碇區,永定里,10,273,364,309,673
108,12,966,萬里區,磺潭里,14,235,360,303,663
108,12,967,平溪區,嶺腳里,10,308,361,298,659
108,12,968,汐止區,東山里,20,290,337,312,649
108,12,969,三芝區,店子里,14,257,359,281,640
108,12,970,鶯歌區,建德里,8,213,348,288,636
108,12,971,金山區,永興里,15,239,335,300,635
