年,月,排名,隸屬區,里,鄰數,戶數,男,女,合計
106,12,973,三芝區,圓山里,12,215,356,260,616
106,12,974,鶯歌區,建德里,8,209,337,278,615
106,12,975,烏來區,信賢里,9,203,284,303,587
106,12,976,金山區,豐漁里,9,174,299,281,580
106,12,977,三峽區,金圳里,12,231,337,236,573
106,12,978,金山區,和平里,8,199,263,292,555
106,12,979,三芝區,橫山里,19,227,318,228,546
106,12,980,貢寮區,吉林里,19,241,333,207,540
106,12,981,金山區,萬壽里,8,184,261,278,539
106,12,982,瑞芳區,猴硐里,12,204,295,227,522
106,12,983,瑞芳區,濂洞里,20,255,241,279,520
106,12,984,雙溪區,雙溪里,19,223,254,256,510
106,12,985,瑞芳區,基山里,15,227,253,244,497
106,12,986,平溪區,石底里,10,218,263,225,488
106,12,987,瑞芳區,永慶里,13,242,253,227,480
106,12,988,萬里區,崁脚里,14,178,243,223,466
106,12,989,淡水區,新生里,13,228,219,246,465
106,12,990,金山區,兩湖里,7,140,244,219,463
106,12,991,貢寮區,龍崗里,12,188,260,197,457
106,12,992,坪林區,石石曹里,9,197,244,211,455
106,12,993,雙溪區,外柑里,17,227,267,188,455
106,12,994,平溪區,東勢里,10,239,255,194,449
106,12,995,石碇區,石碇里,9,182,245,198,443
106,12,996,雙溪區,共和里,13,199,233,204,437
106,12,997,石碇區,豐田里,7,222,254,179,433
106,12,998,雙溪區,三港里,17,195,256,176,432
106,12,999,平溪區,薯榔里,10,209,234,193,427
106,12,1000,三重區,德厚里,6,170,194,200,394
106,12,1001,雙溪區,長源里,20,192,222,171,393
106,12,1002,瑞芳區,新山里,11,194,216,174,390
106,12,1003,平溪區,南山里,9,202,225,156,381
106,12,1004,瑞芳區,頌德里,10,188,190,184,374
106,12,1005,瑞芳區,石山里,13,192,195,168,363
106,12,1006,石門區,乾華里,7,148,207,153,360
106,12,1007,中和區,橫路里,7,130,186,171,357
106,12,1008,三芝區,八賢里,10,145,195,156,351
106,12,1009,汐止區,信望里,14,169,182,169,351
106,12,1010,雙溪區,三貂里,20,159,193,154,347
106,12,1011,瑞芳區,崇文里,10,171,182,164,346
106,12,1012,石碇區,彭山里,6,162,187,153,340
106,12,1013,石碇區,豐林里,5,114,170,152,322
106,12,1014,瑞芳區,濂新里,10,134,153,167,320
106,12,1015,三峽區,三峽里,10,125,179,137,316
106,12,1016,瑞芳區,弓橋里,8,138,181,127,308
106,12,1017,瑞芳區,光復里,14,144,163,142,305
106,12,1018,瑞芳區,南雅里,9,92,151,141,292
106,12,1019,石碇區,光明里,5,147,166,110,276
106,12,1020,平溪區,菁桐里,11,128,150,122,272
106,12,1021,平溪區,白石里,13,130,148,119,267
106,12,1022,平溪區,平溪里,10,115,141,126,267
106,12,1023,鶯歌區,東湖里,10,126,150,116,266
106,12,1024,烏來區,孝義里,6,47,138,117,255
106,12,1025,瑞芳區,銅山里,12,109,116,100,216
106,12,1026,金山區,西湖里,7,58,119,85,204
106,12,1027,瑞芳區,瓜山里,11,113,104,93,197
106,12,1028,瑞芳區,福住里,8,102,101,85,186
106,12,1029,平溪區,平湖里,10,94,100,83,183
106,12,1030,平溪區,新寮里,9,99,102,70,172
106,12,1031,瑞芳區,碩仁里,10,74,89,73,162
106,12,1032,平溪區,望古里,8,103,89,69,158
總計,,,,,22343,1543098,1953397,2033292,3986689
